date,port_or_region,fuel_type,price,currency
2020-12-26,Muara Pantai,IFO380,242.61,USD
2020-12-26,Muara Pantai,VLSFO,345.03,USD
2020-12-26,Muara Pantai,MGO,521.96,USD
2020-12-26,Samarinda,IFO380,258.39,USD
2020-12-26,Samarinda,VLSFO,372.3,USD
2020-12-26,Samarinda,MGO,544.56,USD
2020-12-26,Hampton Roads,IFO380,248.0,USD
2020-12-26,Hampton Roads,VLSFO,367.37,USD
2020-12-26,Hampton Roads,MGO,536.63,USD
2020-12-26,Baltimore,IFO380,256.32,USD
2020-12-26,Baltimore,VLSFO,360.57,USD
2020-12-26,Baltimore,MGO,538.43,USD
2020-12-26,New Orleans,IFO380,240.5,USD
2020-12-26,New Orleans,VLSFO,347.22,USD
2020-12-26,New Orleans,MGO,504.11,USD
2020-12-26,Beira,IFO380,300.83,USD
2020-12-26,Beira,VLSFO,440.48,USD
2020-12-26,Beira,MGO,632.08,USD
2020-12-26,Nacala,IFO380,308.62,USD
2020-12-26,Nacala,VLSFO,435.61,USD
2020-12-26,Nacala,MGO,619.46,USD
2020-12-26,Baltic,IFO380,286.51,USD
2020-12-26,Baltic,VLSFO,407.55,USD
2020-12-26,Baltic,MGO,603.92,USD
2020-12-26,Black Sea,IFO380,285.34,USD
2020-12-26,Black Sea,VLSFO,412.67,USD
2020-12-26,Black Sea,MGO,592.13,USD
2020-12-26,Far East,IFO380,263.92,USD
2020-12-26,Far East,VLSFO,384.19,USD
2020-12-26,Far East,MGO,551.19,USD
2021-01-25,Gladstone,IFO380,271.45,USD
2021-01-25,Gladstone,VLSFO,388.35,USD
2021-01-25,Gladstone,MGO,558.66,USD
2021-01-25,Newcastle,IFO380,278.56,USD
2021-01-25,Newcastle,VLSFO,388.79,USD
2021-01-25,Newcastle,MGO,570.92,USD
2021-01-25,Hay Point,IFO380,282.71,USD
2021-01-25,Hay Point,VLSFO,398.03,USD
2021-01-25,Hay Point,MGO,577.54,USD
2021-01-25,Dalrymple Bay,IFO380,271.76,USD
2021-01-25,Dalrymple Bay,VLSFO,371.08,USD
2021-01-25,Dalrymple Bay,MGO,555.17,USD
2021-01-25,Taboneo,IFO380,247.78,USD
2021-01-25,Taboneo,VLSFO,364.01,USD
2021-01-25,Taboneo,MGO,514.36,USD
2021-01-25,Muara Pantai,IFO380,254.87,USD
2021-01-25,Muara Pantai,VLSFO,365.07,USD
2021-01-25,Muara Pantai,MGO,527.81,USD
2021-01-25,Samarinda,IFO380,257.47,USD
2021-01-25,Samarinda,VLSFO,371.67,USD
2021-01-25,Samarinda,MGO,520.7,USD
2021-01-25,Hampton Roads,IFO380,239.31,USD
2021-01-25,Hampton Roads,VLSFO,342.24,USD
2021-01-25,Hampton Roads,MGO,500.77,USD
2021-01-25,Baltimore,IFO380,255.74,USD
2021-01-25,Baltimore,VLSFO,350.14,USD
2021-01-25,Baltimore,MGO,515.42,USD
2021-01-25,New Orleans,IFO380,243.47,USD
2021-01-25,New Orleans,VLSFO,353.16,USD
2021-01-25,New Orleans,MGO,505.77,USD
2021-01-25,Beira,IFO380,297.79,USD
2021-01-25,Beira,VLSFO,422.76,USD
2021-01-25,Beira,MGO,607.68,USD
2021-01-25,Nacala,IFO380,305.12,USD
2021-01-25,Nacala,VLSFO,440.23,USD
2021-01-25,Nacala,MGO,621.51,USD
2021-01-25,Baltic,IFO380,283.58,USD
2021-01-25,Baltic,VLSFO,397.42,USD
2021-01-25,Baltic,MGO,568.65,USD
2021-01-25,Black Sea,IFO380,276.05,USD
2021-01-25,Black Sea,VLSFO,389.89,USD
2021-01-25,Black Sea,MGO,564.43,USD
2021-01-25,Far East,IFO380,259.92,USD
2021-01-25,Far East,VLSFO,374.4,USD
2021-01-25,Far East,MGO,553.3,USD
2021-02-24,Gladstone,IFO380,303.76,USD
2021-02-24,Gladstone,VLSFO,423.85,USD
2021-02-24,Gladstone,MGO,620.28,USD
2021-02-24,Newcastle,IFO380,298.25,USD
2021-02-24,Newcastle,VLSFO,425.5,USD
2021-02-24,Newcastle,MGO,624.56,USD
2021-02-24,Hay Point,IFO380,293.55,USD
2021-02-24,Hay Point,VLSFO,430.95,USD
2021-02-24,Hay Point,MGO,627.22,USD
2021-02-24,Dalrymple Bay,IFO380,280.77,USD
2021-02-24,Dalrymple Bay,VLSFO,410.73,USD
2021-02-24,Dalrymple Bay,MGO,599.98,USD
2021-02-24,Taboneo,IFO380,276.9,USD
2021-02-24,Taboneo,VLSFO,387.59,USD
2021-02-24,Taboneo,MGO,577.06,USD
2021-02-24,Muara Pantai,IFO380,283.6,USD
2021-02-24,Muara Pantai,VLSFO,400.01,USD
2021-02-24,Muara Pantai,MGO,579.49,USD
2021-02-24,Samarinda,IFO380,273.57,USD
2021-02-24,Samarinda,VLSFO,390.74,USD
2021-02-24,Samarinda,MGO,561.66,USD
2021-02-24,Hampton Roads,IFO380,262.25,USD
2021-02-24,Hampton Roads,VLSFO,374.85,USD
2021-02-24,Hampton Roads,MGO,542.94,USD
2021-02-24,Baltimore,IFO380,263.81,USD
2021-02-24,Baltimore,VLSFO,365.46,USD
2021-02-24,Baltimore,MGO,536.19,USD
2021-02-24,New Orleans,IFO380,262.23,USD
2021-02-24,New Orleans,VLSFO,369.52,USD
2021-02-24,New Orleans,MGO,542.64,USD
2021-02-24,Beira,IFO380,313.08,USD
2021-02-24,Beira,VLSFO,447.45,USD
2021-02-24,Beira,MGO,645.42,USD
2021-02-24,Nacala,IFO380,315.59,USD
2021-02-24,Nacala,VLSFO,452.83,USD
2021-02-24,Nacala,MGO,666.08,USD
2021-02-24,Baltic,IFO380,278.91,USD
2021-02-24,Baltic,VLSFO,398.92,USD
2021-02-24,Baltic,MGO,587.54,USD
2021-02-24,Black Sea,IFO380,290.98,USD
2021-02-24,Black Sea,VLSFO,415.42,USD
2021-02-24,Black Sea,MGO,612.11,USD
2021-02-24,Far East,IFO380,271.1,USD
2021-02-24,Far East,VLSFO,396.57,USD
2021-02-24,Far East,MGO,579.66,USD
2021-03-26,Gladstone,IFO380,302.27,USD
2021-03-26,Gladstone,VLSFO,409.62,USD
2021-03-26,Gladstone,MGO,598.33,USD
2021-03-26,Newcastle,IFO380,290.26,USD
2021-03-26,Newcastle,VLSFO,409.73,USD
2021-03-26,Newcastle,MGO,596.57,USD
2021-03-26,Hay Point,IFO380,301.88,USD
2021-03-26,Hay Point,VLSFO,429.53,USD
2021-03-26,Hay Point,MGO,619.47,USD
2021-03-26,Dalrymple Bay,IFO380,296.52,USD
2021-03-26,Dalrymple Bay,VLSFO,421.28,USD
2021-03-26,Dalrymple Bay,MGO,605.08,USD
2021-03-26,Taboneo,IFO380,270.82,USD
2021-03-26,Taboneo,VLSFO,380.92,USD
2021-03-26,Taboneo,MGO,553.32,USD
2021-03-26,Muara Pantai,IFO380,273.15,USD
2021-03-26,Muara Pantai,VLSFO,390.91,USD
2021-03-26,Muara Pantai,MGO,577.02,USD
2021-03-26,Samarinda,IFO380,260.21,USD
2021-03-26,Samarinda,VLSFO,380.81,USD
2021-03-26,Samarinda,MGO,556.3,USD
2021-03-26,Hampton Roads,IFO380,275.11,USD
2021-03-26,Hampton Roads,VLSFO,395.12,USD
2021-03-26,Hampton Roads,MGO,561.51,USD
2021-03-26,Baltimore,IFO380,262.97,USD
2021-03-26,Baltimore,VLSFO,393.57,USD
2021-03-26,Baltimore,MGO,568.96,USD
2021-03-26,New Orleans,IFO380,273.19,USD
2021-03-26,New Orleans,VLSFO,391.32,USD
2021-03-26,New Orleans,MGO,562.51,USD
2021-03-26,Beira,IFO380,314.74,USD
2021-03-26,Beira,VLSFO,452.48,USD
2021-03-26,Beira,MGO,642.62,USD
2021-03-26,Nacala,IFO380,332.28,USD
2021-03-26,Nacala,VLSFO,457.32,USD
2021-03-26,Nacala,MGO,660.22,USD
2021-03-26,Baltic,IFO380,275.73,USD
2021-03-26,Baltic,VLSFO,412.3,USD
2021-03-26,Baltic,MGO,590.33,USD
2021-03-26,Black Sea,IFO380,274.66,USD
2021-03-26,Black Sea,VLSFO,408.12,USD
2021-03-26,Black Sea,MGO,584.29,USD
2021-03-26,Far East,IFO380,281.3,USD
2021-03-26,Far East,VLSFO,407.23,USD
2021-03-26,Far East,MGO,577.09,USD
2021-04-25,Gladstone,IFO380,320.55,USD
2021-04-25,Gladstone,VLSFO,450.49,USD
2021-04-25,Gladstone,MGO,661.39,USD
2021-04-25,Newcastle,IFO380,297.06,USD
2021-04-25,Newcastle,VLSFO,427.73,USD
2021-04-25,Newcastle,MGO,621.84,USD
2021-04-25,Hay Point,IFO380,322.05,USD
2021-04-25,Hay Point,VLSFO,445.69,USD
2021-04-25,Hay Point,MGO,657.17,USD
2021-04-25,Dalrymple Bay,IFO380,310.82,USD
2021-04-25,Dalrymple Bay,VLSFO,441.67,USD
2021-04-25,Dalrymple Bay,MGO,644.72,USD
2021-04-25,Taboneo,IFO380,295.41,USD
2021-04-25,Taboneo,VLSFO,421.35,USD
2021-04-25,Taboneo,MGO,625.79,USD
2021-04-25,Muara Pantai,IFO380,289.37,USD
2021-04-25,Muara Pantai,VLSFO,415.95,USD
2021-04-25,Muara Pantai,MGO,590.03,USD
2021-04-25,Samarinda,IFO380,287.24,USD
2021-04-25,Samarinda,VLSFO,396.62,USD
2021-04-25,Samarinda,MGO,579.18,USD
2021-04-25,Hampton Roads,IFO380,289.72,USD
2021-04-25,Hampton Roads,VLSFO,407.04,USD
2021-04-25,Hampton Roads,MGO,588.73,USD
2021-04-25,Baltimore,IFO380,283.13,USD
2021-04-25,Baltimore,VLSFO,394.56,USD
2021-04-25,Baltimore,MGO,580.08,USD
2021-04-25,New Orleans,IFO380,278.84,USD
2021-04-25,New Orleans,VLSFO,395.07,USD
2021-04-25,New Orleans,MGO,562.77,USD
2021-04-25,Beira,IFO380,343.34,USD
2021-04-25,Beira,VLSFO,484.51,USD
2021-04-25,Beira,MGO,696.3,USD
2021-04-25,Nacala,IFO380,328.1,USD
2021-04-25,Nacala,VLSFO,472.8,USD
2021-04-25,Nacala,MGO,681.0,USD
2021-04-25,Baltic,IFO380,284.39,USD
2021-04-25,Baltic,VLSFO,417.98,USD
2021-04-25,Baltic,MGO,611.56,USD
2021-04-25,Black Sea,IFO380,316.66,USD
2021-04-25,Black Sea,VLSFO,441.17,USD
2021-04-25,Black Sea,MGO,639.55,USD
2021-04-25,Far East,IFO380,302.5,USD
2021-04-25,Far East,VLSFO,442.16,USD
2021-04-25,Far East,MGO,638.83,USD
2021-05-25,Gladstone,IFO380,319.85,USD
2021-05-25,Gladstone,VLSFO,453.97,USD
2021-05-25,Gladstone,MGO,656.96,USD
2021-05-25,Newcastle,IFO380,317.51,USD
2021-05-25,Newcastle,VLSFO,454.81,USD
2021-05-25,Newcastle,MGO,657.53,USD
2021-05-25,Hay Point,IFO380,316.65,USD
2021-05-25,Hay Point,VLSFO,463.07,USD
2021-05-25,Hay Point,MGO,668.16,USD
2021-05-25,Dalrymple Bay,IFO380,320.28,USD
2021-05-25,Dalrymple Bay,VLSFO,467.51,USD
2021-05-25,Dalrymple Bay,MGO,677.57,USD
2021-05-25,Taboneo,IFO380,310.06,USD
2021-05-25,Taboneo,VLSFO,435.84,USD
2021-05-25,Taboneo,MGO,642.47,USD
2021-05-25,Muara Pantai,IFO380,287.94,USD
2021-05-25,Muara Pantai,VLSFO,414.22,USD
2021-05-25,Muara Pantai,MGO,592.71,USD
2021-05-25,Samarinda,IFO380,289.84,USD
2021-05-25,Samarinda,VLSFO,406.51,USD
2021-05-25,Samarinda,MGO,590.79,USD
2021-05-25,Hampton Roads,IFO380,276.94,USD
2021-05-25,Hampton Roads,VLSFO,398.41,USD
2021-05-25,Hampton Roads,MGO,581.99,USD
2021-05-25,Baltimore,IFO380,294.39,USD
2021-05-25,Baltimore,VLSFO,422.55,USD
2021-05-25,Baltimore,MGO,615.63,USD
2021-05-25,New Orleans,IFO380,278.31,USD
2021-05-25,New Orleans,VLSFO,399.91,USD
2021-05-25,New Orleans,MGO,573.48,USD
2021-05-25,Beira,IFO380,356.02,USD
2021-05-25,Beira,VLSFO,492.31,USD
2021-05-25,Beira,MGO,719.69,USD
2021-05-25,Nacala,IFO380,340.07,USD
2021-05-25,Nacala,VLSFO,499.69,USD
2021-05-25,Nacala,MGO,717.41,USD
2021-05-25,Baltic,IFO380,316.05,USD
2021-05-25,Baltic,VLSFO,452.69,USD
2021-05-25,Baltic,MGO,654.97,USD
2021-05-25,Black Sea,IFO380,320.35,USD
2021-05-25,Black Sea,VLSFO,454.67,USD
2021-05-25,Black Sea,MGO,663.73,USD
2021-05-25,Far East,IFO380,306.81,USD
2021-05-25,Far East,VLSFO,434.06,USD
2021-05-25,Far East,MGO,629.2,USD
2021-06-24,Gladstone,IFO380,303.65,USD
2021-06-24,Gladstone,VLSFO,432.98,USD
2021-06-24,Gladstone,MGO,637.47,USD
2021-06-24,Newcastle,IFO380,321.49,USD
2021-06-24,Newcastle,VLSFO,443.4,USD
2021-06-24,Newcastle,MGO,646.0,USD
2021-06-24,Hay Point,IFO380,325.75,USD
2021-06-24,Hay Point,VLSFO,469.08,USD
2021-06-24,Hay Point,MGO,679.0,USD
2021-06-24,Dalrymple Bay,IFO380,310.28,USD
2021-06-24,Dalrymple Bay,VLSFO,451.89,USD
2021-06-24,Dalrymple Bay,MGO,650.43,USD
2021-06-24,Taboneo,IFO380,305.76,USD
2021-06-24,Taboneo,VLSFO,431.13,USD
2021-06-24,Taboneo,MGO,632.58,USD
2021-06-24,Muara Pantai,IFO380,290.73,USD
2021-06-24,Muara Pantai,VLSFO,418.68,USD
2021-06-24,Muara Pantai,MGO,613.68,USD
2021-06-24,Samarinda,IFO380,290.1,USD
2021-06-24,Samarinda,VLSFO,420.33,USD
2021-06-24,Samarinda,MGO,607.94,USD
2021-06-24,Hampton Roads,IFO380,282.04,USD
2021-06-24,Hampton Roads,VLSFO,404.63,USD
2021-06-24,Hampton Roads,MGO,586.6,USD
2021-06-24,Baltimore,IFO380,284.33,USD
2021-06-24,Baltimore,VLSFO,403.08,USD
2021-06-24,Baltimore,MGO,583.16,USD
2021-06-24,New Orleans,IFO380,265.32,USD
2021-06-24,New Orleans,VLSFO,385.51,USD
2021-06-24,New Orleans,MGO,555.68,USD
2021-06-24,Beira,IFO380,334.29,USD
2021-06-24,Beira,VLSFO,481.83,USD
2021-06-24,Beira,MGO,692.9,USD
2021-06-24,Nacala,IFO380,339.14,USD
2021-06-24,Nacala,VLSFO,496.28,USD
2021-06-24,Nacala,MGO,722.8,USD
2021-06-24,Baltic,IFO380,305.83,USD
2021-06-24,Baltic,VLSFO,429.42,USD
2021-06-24,Baltic,MGO,623.5,USD
2021-06-24,Black Sea,IFO380,304.83,USD
2021-06-24,Black Sea,VLSFO,439.12,USD
2021-06-24,Black Sea,MGO,631.3,USD
2021-06-24,Far East,IFO380,295.95,USD
2021-06-24,Far East,VLSFO,422.44,USD
2021-06-24,Far East,MGO,612.41,USD
2021-07-24,Gladstone,IFO380,324.77,USD
2021-07-24,Gladstone,VLSFO,459.46,USD
2021-07-24,Gladstone,MGO,661.06,USD
2021-07-24,Newcastle,IFO380,337.14,USD
2021-07-24,Newcastle,VLSFO,466.53,USD
2021-07-24,Newcastle,MGO,679.61,USD
2021-07-24,Hay Point,IFO380,337.7,USD
2021-07-24,Hay Point,VLSFO,489.87,USD
2021-07-24,Hay Point,MGO,700.4,USD
2021-07-24,Dalrymple Bay,IFO380,334.62,USD
2021-07-24,Dalrymple Bay,VLSFO,477.56,USD
2021-07-24,Dalrymple Bay,MGO,699.16,USD
2021-07-24,Taboneo,IFO380,302.17,USD
2021-07-24,Taboneo,VLSFO,440.33,USD
2021-07-24,Taboneo,MGO,634.07,USD
2021-07-24,Muara Pantai,IFO380,314.68,USD
2021-07-24,Muara Pantai,VLSFO,453.49,USD
2021-07-24,Muara Pantai,MGO,657.8,USD
2021-07-24,Samarinda,IFO380,305.34,USD
2021-07-24,Samarinda,VLSFO,435.6,USD
2021-07-24,Samarinda,MGO,626.17,USD
2021-07-24,Hampton Roads,IFO380,307.59,USD
2021-07-24,Hampton Roads,VLSFO,430.32,USD
2021-07-24,Hampton Roads,MGO,638.29,USD
2021-07-24,Baltimore,IFO380,289.18,USD
2021-07-24,Baltimore,VLSFO,408.35,USD
2021-07-24,Baltimore,MGO,587.42,USD
2021-07-24,New Orleans,IFO380,283.09,USD
2021-07-24,New Orleans,VLSFO,415.65,USD
2021-07-24,New Orleans,MGO,599.21,USD
2021-07-24,Beira,IFO380,342.33,USD
2021-07-24,Beira,VLSFO,497.75,USD
2021-07-24,Beira,MGO,735.33,USD
2021-07-24,Nacala,IFO380,365.13,USD
2021-07-24,Nacala,VLSFO,521.05,USD
2021-07-24,Nacala,MGO,750.63,USD
2021-07-24,Baltic,IFO380,331.67,USD
2021-07-24,Baltic,VLSFO,474.17,USD
2021-07-24,Baltic,MGO,687.3,USD
2021-07-24,Black Sea,IFO380,314.73,USD
2021-07-24,Black Sea,VLSFO,453.89,USD
2021-07-24,Black Sea,MGO,670.29,USD
2021-07-24,Far East,IFO380,315.72,USD
2021-07-24,Far East,VLSFO,458.67,USD
2021-07-24,Far East,MGO,668.72,USD
2021-08-23,Gladstone,IFO380,339.74,USD
2021-08-23,Gladstone,VLSFO,482.37,USD
2021-08-23,Gladstone,MGO,700.22,USD
2021-08-23,Newcastle,IFO380,326.46,USD
2021-08-23,Newcastle,VLSFO,461.38,USD
2021-08-23,Newcastle,MGO,670.57,USD
2021-08-23,Hay Point,IFO380,346.23,USD
2021-08-23,Hay Point,VLSFO,492.73,USD
2021-08-23,Hay Point,MGO,693.4,USD
2021-08-23,Dalrymple Bay,IFO380,338.52,USD
2021-08-23,Dalrymple Bay,VLSFO,495.16,USD
2021-08-23,Dalrymple Bay,MGO,731.77,USD
2021-08-23,Taboneo,IFO380,320.17,USD
2021-08-23,Taboneo,VLSFO,455.23,USD
2021-08-23,Taboneo,MGO,649.39,USD
2021-08-23,Muara Pantai,IFO380,315.61,USD
2021-08-23,Muara Pantai,VLSFO,451.53,USD
2021-08-23,Muara Pantai,MGO,656.05,USD
2021-08-23,Samarinda,IFO380,301.03,USD
2021-08-23,Samarinda,VLSFO,429.72,USD
2021-08-23,Samarinda,MGO,627.98,USD
2021-08-23,Hampton Roads,IFO380,291.47,USD
2021-08-23,Hampton Roads,VLSFO,427.16,USD
2021-08-23,Hampton Roads,MGO,616.15,USD
2021-08-23,Baltimore,IFO380,311.1,USD
2021-08-23,Baltimore,VLSFO,425.79,USD
2021-08-23,Baltimore,MGO,622.65,USD
2021-08-23,New Orleans,IFO380,301.7,USD
2021-08-23,New Orleans,VLSFO,424.59,USD
2021-08-23,New Orleans,MGO,638.66,USD
2021-08-23,Beira,IFO380,381.56,USD
2021-08-23,Beira,VLSFO,533.12,USD
2021-08-23,Beira,MGO,788.79,USD
2021-08-23,Nacala,IFO380,368.19,USD
2021-08-23,Nacala,VLSFO,519.3,USD
2021-08-23,Nacala,MGO,748.03,USD
2021-08-23,Baltic,IFO380,325.14,USD
2021-08-23,Baltic,VLSFO,469.1,USD
2021-08-23,Baltic,MGO,669.06,USD
2021-08-23,Black Sea,IFO380,319.17,USD
2021-08-23,Black Sea,VLSFO,459.56,USD
2021-08-23,Black Sea,MGO,665.91,USD
2021-08-23,Far East,IFO380,314.57,USD
2021-08-23,Far East,VLSFO,451.09,USD
2021-08-23,Far East,MGO,650.66,USD
2021-09-22,Gladstone,IFO380,339.47,USD
2021-09-22,Gladstone,VLSFO,484.53,USD
2021-09-22,Gladstone,MGO,701.19,USD
2021-09-22,Newcastle,IFO380,346.12,USD
2021-09-22,Newcastle,VLSFO,493.15,USD
2021-09-22,Newcastle,MGO,722.38,USD
2021-09-22,Hay Point,IFO380,350.12,USD
2021-09-22,Hay Point,VLSFO,495.53,USD
2021-09-22,Hay Point,MGO,715.23,USD
2021-09-22,Dalrymple Bay,IFO380,360.61,USD
2021-09-22,Dalrymple Bay,VLSFO,514.94,USD
2021-09-22,Dalrymple Bay,MGO,750.44,USD
2021-09-22,Taboneo,IFO380,328.88,USD
2021-09-22,Taboneo,VLSFO,465.01,USD
2021-09-22,Taboneo,MGO,686.9,USD
2021-09-22,Muara Pantai,IFO380,314.84,USD
2021-09-22,Muara Pantai,VLSFO,461.27,USD
2021-09-22,Muara Pantai,MGO,656.49,USD
2021-09-22,Samarinda,IFO380,324.09,USD
2021-09-22,Samarinda,VLSFO,457.46,USD
2021-09-22,Samarinda,MGO,658.91,USD
2021-09-22,Hampton Roads,IFO380,321.04,USD
2021-09-22,Hampton Roads,VLSFO,468.81,USD
2021-09-22,Hampton Roads,MGO,679.09,USD
2021-09-22,Baltimore,IFO380,322.23,USD
2021-09-22,Baltimore,VLSFO,467.97,USD
2021-09-22,Baltimore,MGO,676.25,USD
2021-09-22,New Orleans,IFO380,299.94,USD
2021-09-22,New Orleans,VLSFO,427.85,USD
2021-09-22,New Orleans,MGO,624.36,USD
2021-09-22,Beira,IFO380,373.42,USD
2021-09-22,Beira,VLSFO,540.66,USD
2021-09-22,Beira,MGO,788.2,USD
2021-09-22,Nacala,IFO380,387.79,USD
2021-09-22,Nacala,VLSFO,545.63,USD
2021-09-22,Nacala,MGO,794.43,USD
2021-09-22,Baltic,IFO380,355.41,USD
2021-09-22,Baltic,VLSFO,501.94,USD
2021-09-22,Baltic,MGO,734.74,USD
2021-09-22,Black Sea,IFO380,332.29,USD
2021-09-22,Black Sea,VLSFO,477.66,USD
2021-09-22,Black Sea,MGO,702.95,USD
2021-09-22,Far East,IFO380,332.31,USD
2021-09-22,Far East,VLSFO,476.54,USD
2021-09-22,Far East,MGO,691.25,USD
2021-10-22,Gladstone,IFO380,359.47,USD
2021-10-22,Gladstone,VLSFO,517.2,USD
2021-10-22,Gladstone,MGO,743.89,USD
2021-10-22,Newcastle,IFO380,373.03,USD
2021-10-22,Newcastle,VLSFO,512.85,USD
2021-10-22,Newcastle,MGO,748.2,USD
2021-10-22,Hay Point,IFO380,371.25,USD
2021-10-22,Hay Point,VLSFO,525.38,USD
2021-10-22,Hay Point,MGO,765.38,USD
2021-10-22,Dalrymple Bay,IFO380,374.37,USD
2021-10-22,Dalrymple Bay,VLSFO,530.37,USD
2021-10-22,Dalrymple Bay,MGO,773.88,USD
2021-10-22,Taboneo,IFO380,342.16,USD
2021-10-22,Taboneo,VLSFO,493.89,USD
2021-10-22,Taboneo,MGO,715.99,USD
2021-10-22,Muara Pantai,IFO380,342.36,USD
2021-10-22,Muara Pantai,VLSFO,477.06,USD
2021-10-22,Muara Pantai,MGO,694.98,USD
2021-10-22,Samarinda,IFO380,327.55,USD
2021-10-22,Samarinda,VLSFO,483.36,USD
2021-10-22,Samarinda,MGO,711.63,USD
2021-10-22,Hampton Roads,IFO380,334.77,USD
2021-10-22,Hampton Roads,VLSFO,474.05,USD
2021-10-22,Hampton Roads,MGO,693.82,USD
2021-10-22,Baltimore,IFO380,342.41,USD
2021-10-22,Baltimore,VLSFO,489.11,USD
2021-10-22,Baltimore,MGO,705.14,USD
2021-10-22,New Orleans,IFO380,322.34,USD
2021-10-22,New Orleans,VLSFO,466.68,USD
2021-10-22,New Orleans,MGO,669.81,USD
2021-10-22,Beira,IFO380,397.84,USD
2021-10-22,Beira,VLSFO,579.8,USD
2021-10-22,Beira,MGO,841.38,USD
2021-10-22,Nacala,IFO380,396.17,USD
2021-10-22,Nacala,VLSFO,572.24,USD
2021-10-22,Nacala,MGO,823.65,USD
2021-10-22,Baltic,IFO380,370.99,USD
2021-10-22,Baltic,VLSFO,524.37,USD
2021-10-22,Baltic,MGO,766.59,USD
2021-10-22,Black Sea,IFO380,379.34,USD
2021-10-22,Black Sea,VLSFO,531.26,USD
2021-10-22,Black Sea,MGO,764.16,USD
2021-10-22,Far East,IFO380,359.14,USD
2021-10-22,Far East,VLSFO,512.49,USD
2021-10-22,Far East,MGO,737.9,USD
2021-11-21,Gladstone,IFO380,381.51,USD
2021-11-21,Gladstone,VLSFO,547.02,USD
2021-11-21,Gladstone,MGO,793.74,USD
2021-11-21,Newcastle,IFO380,363.82,USD
2021-11-21,Newcastle,VLSFO,519.67,USD
2021-11-21,Newcastle,MGO,755.89,USD
2021-11-21,Hay Point,IFO380,374.25,USD
2021-11-21,Hay Point,VLSFO,531.29,USD
2021-11-21,Hay Point,MGO,767.2,USD
2021-11-21,Dalrymple Bay,IFO380,381.8,USD
2021-11-21,Dalrymple Bay,VLSFO,553.81,USD
2021-11-21,Dalrymple Bay,MGO,794.41,USD
2021-11-21,Taboneo,IFO380,342.32,USD
2021-11-21,Taboneo,VLSFO,491.15,USD
2021-11-21,Taboneo,MGO,713.67,USD
2021-11-21,Muara Pantai,IFO380,335.71,USD
2021-11-21,Muara Pantai,VLSFO,492.63,USD
2021-11-21,Muara Pantai,MGO,709.38,USD
2021-11-21,Samarinda,IFO380,328.73,USD
2021-11-21,Samarinda,VLSFO,475.12,USD
2021-11-21,Samarinda,MGO,695.16,USD
2021-11-21,Hampton Roads,IFO380,336.01,USD
2021-11-21,Hampton Roads,VLSFO,476.95,USD
2021-11-21,Hampton Roads,MGO,695.21,USD
2021-11-21,Baltimore,IFO380,340.73,USD
2021-11-21,Baltimore,VLSFO,487.96,USD
2021-11-21,Baltimore,MGO,706.6,USD
2021-11-21,New Orleans,IFO380,341.88,USD
2021-11-21,New Orleans,VLSFO,482.34,USD
2021-11-21,New Orleans,MGO,708.12,USD
2021-11-21,Beira,IFO380,393.64,USD
2021-11-21,Beira,VLSFO,557.02,USD
2021-11-21,Beira,MGO,796.94,USD
2021-11-21,Nacala,IFO380,393.32,USD
2021-11-21,Nacala,VLSFO,580.92,USD
2021-11-21,Nacala,MGO,837.24,USD
2021-11-21,Baltic,IFO380,363.78,USD
2021-11-21,Baltic,VLSFO,523.49,USD
2021-11-21,Baltic,MGO,759.61,USD
2021-11-21,Black Sea,IFO380,367.07,USD
2021-11-21,Black Sea,VLSFO,521.85,USD
2021-11-21,Black Sea,MGO,753.08,USD
2021-11-21,Far East,IFO380,340.29,USD
2021-11-21,Far East,VLSFO,491.82,USD
2021-11-21,Far East,MGO,732.09,USD
2021-12-21,Gladstone,IFO380,396.1,USD
2021-12-21,Gladstone,VLSFO,555.53,USD
2021-12-21,Gladstone,MGO,810.74,USD
2021-12-21,Newcastle,IFO380,384.01,USD
2021-12-21,Newcastle,VLSFO,541.12,USD
2021-12-21,Newcastle,MGO,790.87,USD
2021-12-21,Hay Point,IFO380,379.86,USD
2021-12-21,Hay Point,VLSFO,548.15,USD
2021-12-21,Hay Point,MGO,789.61,USD
2021-12-21,Dalrymple Bay,IFO380,389.32,USD
2021-12-21,Dalrymple Bay,VLSFO,564.23,USD
2021-12-21,Dalrymple Bay,MGO,813.3,USD
2021-12-21,Taboneo,IFO380,356.52,USD
2021-12-21,Taboneo,VLSFO,512.89,USD
2021-12-21,Taboneo,MGO,739.68,USD
2021-12-21,Muara Pantai,IFO380,351.86,USD
2021-12-21,Muara Pantai,VLSFO,510.8,USD
2021-12-21,Muara Pantai,MGO,737.2,USD
2021-12-21,Samarinda,IFO380,358.39,USD
2021-12-21,Samarinda,VLSFO,512.39,USD
2021-12-21,Samarinda,MGO,740.13,USD
2021-12-21,Hampton Roads,IFO380,361.83,USD
2021-12-21,Hampton Roads,VLSFO,501.61,USD
2021-12-21,Hampton Roads,MGO,723.85,USD
2021-12-21,Baltimore,IFO380,362.57,USD
2021-12-21,Baltimore,VLSFO,508.83,USD
2021-12-21,Baltimore,MGO,749.74,USD
2021-12-21,New Orleans,IFO380,350.56,USD
2021-12-21,New Orleans,VLSFO,509.95,USD
2021-12-21,New Orleans,MGO,730.53,USD
