date,route_id,freight_usd_mt
2020-10-27,AUS_GOP_PAN,18.04
2020-10-27,AUS_GOP_CAP,16.97
2020-10-27,AUS_HAL_PAN,14.51
2020-10-27,AUS_HAL_CAP,16.59
2020-10-27,IND_PAR_PAN,12.01
2020-10-27,IND_PAR_CAP,10.2
2020-10-27,IND_VIZ_PAN,9.46
2020-10-27,IND_VIZ_CAP,8.46
2020-10-27,IND_DHA_PAN,9.73
2020-10-27,IND_DHA_CAP,10.66
2020-10-27,IND_GAN_PAN,10.2
2020-10-27,IND_GAN_CAP,11.11
2020-10-27,IND_GOP_PAN,9.37
2020-10-27,IND_GOP_CAP,10.25
2020-10-27,IND_HAL_PAN,9.4
2020-10-27,IND_HAL_CAP,10.8
2020-10-27,RUS_PAR_PAN,23.97
2020-10-27,RUS_PAR_CAP,21.74
2020-10-27,RUS_VIZ_PAN,26.63
2020-10-27,RUS_VIZ_CAP,21.5
2020-10-27,RUS_DHA_PAN,18.97
2020-10-27,RUS_DHA_CAP,23.99
2020-10-27,RUS_GAN_PAN,23.39
2020-10-27,RUS_GAN_CAP,24.65
2020-10-27,RUS_GOP_PAN,21.68
2020-10-27,RUS_GOP_CAP,25.73
2020-10-27,RUS_HAL_PAN,21.05
2020-10-27,RUS_HAL_CAP,20.3
2020-10-27,MOZ_PAR_PAN,21.98
2020-10-27,MOZ_PAR_CAP,20.12
2020-10-27,MOZ_VIZ_PAN,18.91
2020-10-27,MOZ_VIZ_CAP,20.99
2020-10-27,MOZ_DHA_PAN,23.01
2020-10-27,MOZ_DHA_CAP,21.99
2020-10-27,MOZ_GAN_PAN,22.9
2020-10-27,MOZ_GAN_CAP,21.82
2020-10-27,MOZ_GOP_PAN,19.19
2020-10-27,MOZ_GOP_CAP,19.91
2020-10-27,MOZ_HAL_PAN,18.24
2020-10-27,MOZ_HAL_CAP,21.67
2020-10-27,USA_PAR_PAN,29.59
2020-10-27,USA_PAR_CAP,35.37
2020-10-27,USA_VIZ_PAN,34.06
2020-10-27,USA_VIZ_CAP,31.61
2020-10-27,USA_DHA_PAN,33.04
2020-10-27,USA_DHA_CAP,31.26
2020-10-27,USA_GAN_PAN,29.88
2020-10-27,USA_GAN_CAP,34.9
2020-10-27,USA_GOP_PAN,35.55
2020-10-27,USA_GOP_CAP,31.06
2020-10-27,USA_HAL_PAN,30.01
2020-10-27,USA_HAL_CAP,33.12
2020-11-26,AUS_PAR_PAN,17.44
2020-11-26,AUS_PAR_CAP,15.44
2020-11-26,AUS_VIZ_PAN,18.61
2020-11-26,AUS_VIZ_CAP,16.03
2020-11-26,AUS_DHA_PAN,18.01
2020-11-26,AUS_DHA_CAP,17.15
2020-11-26,AUS_GAN_PAN,17.97
2020-11-26,AUS_GAN_CAP,15.04
2020-11-26,AUS_GOP_PAN,17.11
2020-11-26,AUS_GOP_CAP,17.47
2020-11-26,AUS_HAL_PAN,18.82
2020-11-26,AUS_HAL_CAP,18.19
2020-11-26,IND_PAR_PAN,10.87
2020-11-26,IND_PAR_CAP,9.94
2020-11-26,IND_VIZ_PAN,10.54
2020-11-26,IND_VIZ_CAP,11.21
2020-11-26,IND_DHA_PAN,9.97
2020-11-26,IND_DHA_CAP,11.69
2020-11-26,IND_GAN_PAN,10.01
2020-11-26,IND_GAN_CAP,11.09
2020-11-26,IND_GOP_PAN,10.89
2020-11-26,IND_GOP_CAP,8.6
2020-11-26,IND_HAL_PAN,12.04
2020-11-26,IND_HAL_CAP,12.23
2020-11-26,RUS_PAR_PAN,19.21
2020-11-26,RUS_PAR_CAP,20.53
2020-11-26,RUS_VIZ_PAN,22.44
2020-11-26,RUS_VIZ_CAP,18.59
2020-11-26,RUS_DHA_PAN,23.22
2020-11-26,RUS_DHA_CAP,25.54
2020-11-26,RUS_GAN_PAN,23.63
2020-11-26,RUS_GAN_CAP,22.85
2020-11-26,RUS_GOP_PAN,24.85
2020-11-26,RUS_GOP_CAP,19.83
2020-11-26,RUS_HAL_PAN,23.44
2020-11-26,RUS_HAL_CAP,20.21
2020-11-26,MOZ_PAR_PAN,22.27
2020-11-26,MOZ_PAR_CAP,19.67
2020-11-26,MOZ_VIZ_PAN,18.93
2020-11-26,MOZ_VIZ_CAP,20.39
2020-11-26,MOZ_DHA_PAN,19.15
2020-11-26,MOZ_DHA_CAP,18.95
2020-11-26,MOZ_GAN_PAN,19.9
2020-11-26,MOZ_GAN_CAP,24.1
2020-11-26,MOZ_GOP_PAN,20.51
2020-11-26,MOZ_GOP_CAP,23.59
2020-11-26,MOZ_HAL_PAN,22.11
2020-11-26,MOZ_HAL_CAP,19.16
2020-11-26,USA_PAR_PAN,34.44
2020-11-26,USA_PAR_CAP,31.56
2020-11-26,USA_VIZ_PAN,32.44
2020-11-26,USA_VIZ_CAP,33.14
2020-11-26,USA_DHA_PAN,30.55
2020-11-26,USA_DHA_CAP,35.19
2020-11-26,USA_GAN_PAN,34.09
2020-11-26,USA_GAN_CAP,33.94
2020-11-26,USA_GOP_PAN,30.49
2020-11-26,USA_GOP_CAP,30.94
2020-11-26,USA_HAL_PAN,37.33
2020-11-26,USA_HAL_CAP,32.23
2020-12-26,AUS_PAR_PAN,17.7
2020-12-26,AUS_PAR_CAP,16.66
2020-12-26,AUS_VIZ_PAN,14.65
2020-12-26,AUS_VIZ_CAP,17.87
2020-12-26,AUS_DHA_PAN,15.64
2020-12-26,AUS_DHA_CAP,16.55
2020-12-26,AUS_GAN_PAN,15.39
2020-12-26,AUS_GAN_CAP,17.22
2020-12-26,AUS_GOP_PAN,17.3
2020-12-26,AUS_GOP_CAP,16.18
2020-12-26,AUS_HAL_PAN,14.5
2020-12-26,AUS_HAL_CAP,17.17
2020-12-26,IND_PAR_PAN,11.38
2020-12-26,IND_PAR_CAP,10.52
2020-12-26,IND_VIZ_PAN,12.17
2020-12-26,IND_VIZ_CAP,11.92
2020-12-26,IND_DHA_PAN,10.33
2020-12-26,IND_DHA_CAP,10.93
2020-12-26,IND_GAN_PAN,11.44
2020-12-26,IND_GAN_CAP,11.23
2020-12-26,IND_GOP_PAN,11.75
2020-12-26,IND_GOP_CAP,10.21
2020-12-26,IND_HAL_PAN,9.37
2020-12-26,IND_HAL_CAP,9.76
2020-12-26,RUS_PAR_PAN,25.18
2020-12-26,RUS_PAR_CAP,26.34
2020-12-26,RUS_VIZ_PAN,24.12
2020-12-26,RUS_VIZ_CAP,22.59
2020-12-26,RUS_DHA_PAN,22.02
2020-12-26,RUS_DHA_CAP,24.66
2020-12-26,RUS_GAN_PAN,22.8
2020-12-26,RUS_GAN_CAP,21.98
2020-12-26,RUS_GOP_PAN,20.06
2020-12-26,RUS_GOP_CAP,21.45
2020-12-26,RUS_HAL_PAN,20.27
2020-12-26,RUS_HAL_CAP,21.07
2020-12-26,MOZ_PAR_PAN,23.24
2020-12-26,MOZ_PAR_CAP,18.74
2020-12-26,MOZ_VIZ_PAN,20.22
2020-12-26,MOZ_VIZ_CAP,18.25
2020-12-26,MOZ_DHA_PAN,20.73
2020-12-26,MOZ_DHA_CAP,21.4
2020-12-26,MOZ_GAN_PAN,21.38
2020-12-26,MOZ_GAN_CAP,21.89
2020-12-26,MOZ_GOP_PAN,23.44
2020-12-26,MOZ_GOP_CAP,23.15
2020-12-26,MOZ_HAL_PAN,21.65
2020-12-26,MOZ_HAL_CAP,21.83
2020-12-26,USA_PAR_PAN,29.4
2020-12-26,USA_PAR_CAP,37.89
2020-12-26,USA_VIZ_PAN,33.91
2020-12-26,USA_VIZ_CAP,31.35
2020-12-26,USA_DHA_PAN,34.68
2020-12-26,USA_DHA_CAP,32.83
2020-12-26,USA_GAN_PAN,29.99
2020-12-26,USA_GAN_CAP,35.34
2020-12-26,USA_GOP_PAN,30.67
2020-12-26,USA_GOP_CAP,36.1
2020-12-26,USA_HAL_PAN,29.89
2020-12-26,USA_HAL_CAP,32.18
2021-01-25,AUS_PAR_PAN,17.18
2021-01-25,AUS_PAR_CAP,18.1
2021-01-25,AUS_VIZ_PAN,15.77
2021-01-25,AUS_VIZ_CAP,18.71
2021-01-25,AUS_DHA_PAN,16.12
2021-01-25,AUS_DHA_CAP,18.11
2021-01-25,AUS_GAN_PAN,17.57
2021-01-25,AUS_GAN_CAP,17.17
2021-01-25,AUS_GOP_PAN,16.06
2021-01-25,AUS_GOP_CAP,15.84
2021-01-25,AUS_HAL_PAN,16.44
2021-01-25,AUS_HAL_CAP,18.99
2021-01-25,IND_PAR_PAN,8.97
2021-01-25,IND_PAR_CAP,11.28
2021-01-25,IND_VIZ_PAN,11.1
2021-01-25,IND_VIZ_CAP,10.35
2021-01-25,IND_DHA_PAN,12.71
2021-01-25,IND_DHA_CAP,8.6
2021-01-25,IND_GAN_PAN,10.61
2021-01-25,IND_GAN_CAP,11.12
2021-01-25,IND_GOP_PAN,10.55
2021-01-25,IND_GOP_CAP,10.7
2021-01-25,IND_HAL_PAN,9.06
2021-01-25,IND_HAL_CAP,10.21
2021-01-25,RUS_PAR_PAN,23.59
2021-01-25,RUS_PAR_CAP,21.38
2021-01-25,RUS_VIZ_PAN,23.0
2021-01-25,RUS_VIZ_CAP,22.59
2021-01-25,RUS_DHA_PAN,25.18
2021-01-25,RUS_DHA_CAP,21.31
2021-01-25,RUS_GAN_PAN,22.83
2021-01-25,RUS_GAN_CAP,19.68
2021-01-25,RUS_GOP_PAN,20.19
2021-01-25,RUS_GOP_CAP,21.11
2021-01-25,RUS_HAL_PAN,25.84
2021-01-25,RUS_HAL_CAP,25.15
2021-01-25,MOZ_PAR_PAN,21.11
2021-01-25,MOZ_PAR_CAP,20.62
2021-01-25,MOZ_VIZ_PAN,22.47
2021-01-25,MOZ_VIZ_CAP,22.69
2021-01-25,MOZ_DHA_PAN,21.43
2021-01-25,MOZ_DHA_CAP,19.28
2021-01-25,MOZ_GAN_PAN,22.69
2021-01-25,MOZ_GAN_CAP,21.14
2021-01-25,MOZ_GOP_PAN,21.78
2021-01-25,MOZ_GOP_CAP,18.86
2021-01-25,MOZ_HAL_PAN,23.12
2021-01-25,MOZ_HAL_CAP,20.37
2021-01-25,USA_PAR_PAN,33.12
2021-01-25,USA_PAR_CAP,30.51
2021-01-25,USA_VIZ_PAN,34.28
2021-01-25,USA_VIZ_CAP,35.79
2021-01-25,USA_DHA_PAN,33.48
2021-01-25,USA_DHA_CAP,36.52
2021-01-25,USA_GAN_PAN,32.59
2021-01-25,USA_GAN_CAP,28.6
2021-01-25,USA_GOP_PAN,32.56
2021-01-25,USA_GOP_CAP,32.89
2021-01-25,USA_HAL_PAN,33.34
2021-01-25,USA_HAL_CAP,35.56
2021-02-24,AUS_PAR_PAN,15.15
2021-02-24,AUS_PAR_CAP,16.3
2021-02-24,AUS_VIZ_PAN,17.89
2021-02-24,AUS_VIZ_CAP,15.93
2021-02-24,AUS_DHA_PAN,15.06
2021-02-24,AUS_DHA_CAP,15.79
2021-02-24,AUS_GAN_PAN,16.6
2021-02-24,AUS_GAN_CAP,14.35
2021-02-24,AUS_GOP_PAN,15.89
2021-02-24,AUS_GOP_CAP,14.99
2021-02-24,AUS_HAL_PAN,16.29
2021-02-24,AUS_HAL_CAP,15.24
2021-02-24,IND_PAR_PAN,12.43
2021-02-24,IND_PAR_CAP,11.06
2021-02-24,IND_VIZ_PAN,10.65
2021-02-24,IND_VIZ_CAP,9.87
2021-02-24,IND_DHA_PAN,11.7
2021-02-24,IND_DHA_CAP,10.28
2021-02-24,IND_GAN_PAN,9.0
2021-02-24,IND_GAN_CAP,10.08
2021-02-24,IND_GOP_PAN,10.47
2021-02-24,IND_GOP_CAP,11.58
2021-02-24,IND_HAL_PAN,11.84
2021-02-24,IND_HAL_CAP,10.62
2021-02-24,RUS_PAR_PAN,23.09
2021-02-24,RUS_PAR_CAP,21.91
2021-02-24,RUS_VIZ_PAN,22.28
2021-02-24,RUS_VIZ_CAP,23.02
2021-02-24,RUS_DHA_PAN,26.19
2021-02-24,RUS_DHA_CAP,23.19
2021-02-24,RUS_GAN_PAN,22.81
2021-02-24,RUS_GAN_CAP,20.87
2021-02-24,RUS_GOP_PAN,20.18
2021-02-24,RUS_GOP_CAP,22.69
2021-02-24,RUS_HAL_PAN,24.92
2021-02-24,RUS_HAL_CAP,22.71
2021-02-24,MOZ_PAR_PAN,24.94
2021-02-24,MOZ_PAR_CAP,19.67
2021-02-24,MOZ_VIZ_PAN,20.66
2021-02-24,MOZ_VIZ_CAP,20.67
2021-02-24,MOZ_DHA_PAN,21.63
2021-02-24,MOZ_DHA_CAP,20.8
2021-02-24,MOZ_GAN_PAN,19.52
2021-02-24,MOZ_GAN_CAP,21.66
2021-02-24,MOZ_GOP_PAN,20.77
2021-02-24,MOZ_GOP_CAP,18.68
2021-02-24,MOZ_HAL_PAN,18.97
2021-02-24,MOZ_HAL_CAP,22.0
2021-02-24,USA_PAR_PAN,32.08
2021-02-24,USA_PAR_CAP,31.63
2021-02-24,USA_VIZ_PAN,32.48
2021-02-24,USA_VIZ_CAP,36.79
2021-02-24,USA_DHA_PAN,35.62
2021-02-24,USA_DHA_CAP,33.98
2021-02-24,USA_GAN_PAN,33.72
2021-02-24,USA_GAN_CAP,33.11
2021-02-24,USA_GOP_PAN,32.87
2021-02-24,USA_GOP_CAP,31.91
2021-02-24,USA_HAL_PAN,32.88
2021-02-24,USA_HAL_CAP,34.1
2021-03-26,AUS_PAR_PAN,15.6
2021-03-26,AUS_PAR_CAP,17.84
2021-03-26,AUS_VIZ_PAN,16.78
2021-03-26,AUS_VIZ_CAP,14.3
2021-03-26,AUS_DHA_PAN,14.68
2021-03-26,AUS_DHA_CAP,17.76
2021-03-26,AUS_GAN_PAN,15.45
2021-03-26,AUS_GAN_CAP,17.41
2021-03-26,AUS_GOP_PAN,17.46
2021-03-26,AUS_GOP_CAP,16.04
2021-03-26,AUS_HAL_PAN,14.25
2021-03-26,AUS_HAL_CAP,16.55
2021-03-26,IND_PAR_PAN,10.95
2021-03-26,IND_PAR_CAP,10.06
2021-03-26,IND_VIZ_PAN,9.69
2021-03-26,IND_VIZ_CAP,11.58
2021-03-26,IND_DHA_PAN,11.6
2021-03-26,IND_DHA_CAP,10.49
2021-03-26,IND_GAN_PAN,10.77
2021-03-26,IND_GAN_CAP,9.15
2021-03-26,IND_GOP_PAN,10.85
2021-03-26,IND_GOP_CAP,9.69
2021-03-26,IND_HAL_PAN,8.68
2021-03-26,IND_HAL_CAP,12.13
2021-03-26,RUS_PAR_PAN,24.55
2021-03-26,RUS_PAR_CAP,23.49
2021-03-26,RUS_VIZ_PAN,23.42
2021-03-26,RUS_VIZ_CAP,19.46
2021-03-26,RUS_DHA_PAN,21.36
2021-03-26,RUS_DHA_CAP,21.47
2021-03-26,RUS_GAN_PAN,24.79
2021-03-26,RUS_GAN_CAP,25.93
2021-03-26,RUS_GOP_PAN,25.91
2021-03-26,RUS_GOP_CAP,24.05
2021-03-26,RUS_HAL_PAN,26.98
2021-03-26,RUS_HAL_CAP,18.99
2021-03-26,MOZ_PAR_PAN,22.29
2021-03-26,MOZ_PAR_CAP,21.17
2021-03-26,MOZ_VIZ_PAN,22.07
2021-03-26,MOZ_VIZ_CAP,19.95
2021-03-26,MOZ_DHA_PAN,20.08
2021-03-26,MOZ_DHA_CAP,17.94
2021-03-26,MOZ_GAN_PAN,21.83
2021-03-26,MOZ_GAN_CAP,22.38
2021-03-26,MOZ_GOP_PAN,22.22
2021-03-26,MOZ_GOP_CAP,23.24
2021-03-26,MOZ_HAL_PAN,21.25
2021-03-26,MOZ_HAL_CAP,20.37
2021-03-26,USA_PAR_PAN,29.89
2021-03-26,USA_PAR_CAP,32.59
2021-03-26,USA_VIZ_PAN,33.09
2021-03-26,USA_VIZ_CAP,36.66
2021-03-26,USA_DHA_PAN,31.21
2021-03-26,USA_DHA_CAP,34.02
2021-03-26,USA_GAN_PAN,36.07
2021-03-26,USA_GAN_CAP,32.87
2021-03-26,USA_GOP_PAN,29.89
2021-03-26,USA_GOP_CAP,31.31
2021-03-26,USA_HAL_PAN,35.05
2021-03-26,USA_HAL_CAP,29.65
2021-04-25,AUS_PAR_PAN,15.22
2021-04-25,AUS_PAR_CAP,14.89
2021-04-25,AUS_VIZ_PAN,15.55
2021-04-25,AUS_VIZ_CAP,17.94
2021-04-25,AUS_DHA_PAN,15.07
2021-04-25,AUS_DHA_CAP,15.77
2021-04-25,AUS_GAN_PAN,14.09
2021-04-25,AUS_GAN_CAP,15.66
2021-04-25,AUS_GOP_PAN,16.67
2021-04-25,AUS_GOP_CAP,16.77
2021-04-25,AUS_HAL_PAN,16.35
2021-04-25,AUS_HAL_CAP,19.33
2021-04-25,IND_PAR_PAN,9.5
2021-04-25,IND_PAR_CAP,12.58
2021-04-25,IND_VIZ_PAN,10.31
2021-04-25,IND_VIZ_CAP,9.91
2021-04-25,IND_DHA_PAN,9.44
2021-04-25,IND_DHA_CAP,11.06
2021-04-25,IND_GAN_PAN,9.76
2021-04-25,IND_GAN_CAP,12.16
2021-04-25,IND_GOP_PAN,11.05
2021-04-25,IND_GOP_CAP,9.88
2021-04-25,IND_HAL_PAN,9.67
2021-04-25,IND_HAL_CAP,9.91
2021-04-25,RUS_PAR_PAN,22.59
2021-04-25,RUS_PAR_CAP,20.08
2021-04-25,RUS_VIZ_PAN,23.6
2021-04-25,RUS_VIZ_CAP,20.55
2021-04-25,RUS_DHA_PAN,24.85
2021-04-25,RUS_DHA_CAP,22.11
2021-04-25,RUS_GAN_PAN,21.23
2021-04-25,RUS_GAN_CAP,26.18
2021-04-25,RUS_GOP_PAN,21.38
2021-04-25,RUS_GOP_CAP,24.01
2021-04-25,RUS_HAL_PAN,19.68
2021-04-25,RUS_HAL_CAP,20.97
2021-04-25,MOZ_PAR_PAN,19.42
2021-04-25,MOZ_PAR_CAP,22.23
2021-04-25,MOZ_VIZ_PAN,21.17
2021-04-25,MOZ_VIZ_CAP,21.02
2021-04-25,MOZ_DHA_PAN,20.78
2021-04-25,MOZ_DHA_CAP,21.54
2021-04-25,MOZ_GAN_PAN,24.47
2021-04-25,MOZ_GAN_CAP,19.92
2021-04-25,MOZ_GOP_PAN,22.9
2021-04-25,MOZ_GOP_CAP,17.7
2021-04-25,MOZ_HAL_PAN,20.96
2021-04-25,MOZ_HAL_CAP,19.56
2021-04-25,USA_PAR_PAN,31.72
2021-04-25,USA_PAR_CAP,34.14
2021-04-25,USA_VIZ_PAN,32.04
2021-04-25,USA_VIZ_CAP,30.84
2021-04-25,USA_DHA_PAN,34.72
2021-04-25,USA_DHA_CAP,31.41
2021-04-25,USA_GAN_PAN,36.58
2021-04-25,USA_GAN_CAP,37.5
2021-04-25,USA_GOP_PAN,34.05
2021-04-25,USA_GOP_CAP,30.42
2021-04-25,USA_HAL_PAN,32.28
2021-04-25,USA_HAL_CAP,31.38
2021-05-25,AUS_PAR_PAN,16.86
2021-05-25,AUS_PAR_CAP,16.53
2021-05-25,AUS_VIZ_PAN,16.01
2021-05-25,AUS_VIZ_CAP,17.71
2021-05-25,AUS_DHA_PAN,16.41
2021-05-25,AUS_DHA_CAP,16.17
2021-05-25,AUS_GAN_PAN,18.77
2021-05-25,AUS_GAN_CAP,15.19
2021-05-25,AUS_GOP_PAN,13.96
2021-05-25,AUS_GOP_CAP,18.47
2021-05-25,AUS_HAL_PAN,16.38
2021-05-25,AUS_HAL_CAP,16.77
2021-05-25,IND_PAR_PAN,12.43
2021-05-25,IND_PAR_CAP,9.41
2021-05-25,IND_VIZ_PAN,10.66
2021-05-25,IND_VIZ_CAP,9.37
2021-05-25,IND_DHA_PAN,9.27
2021-05-25,IND_DHA_CAP,9.27
2021-05-25,IND_GAN_PAN,13.0
2021-05-25,IND_GAN_CAP,10.69
2021-05-25,IND_GOP_PAN,11.01
2021-05-25,IND_GOP_CAP,9.27
2021-05-25,IND_HAL_PAN,10.23
2021-05-25,IND_HAL_CAP,10.5
2021-05-25,RUS_PAR_PAN,23.71
2021-05-25,RUS_PAR_CAP,22.25
2021-05-25,RUS_VIZ_PAN,20.9
2021-05-25,RUS_VIZ_CAP,19.43
2021-05-25,RUS_DHA_PAN,21.35
2021-05-25,RUS_DHA_CAP,23.47
2021-05-25,RUS_GAN_PAN,25.36
2021-05-25,RUS_GAN_CAP,18.82
2021-05-25,RUS_GOP_PAN,23.36
2021-05-25,RUS_GOP_CAP,22.06
2021-05-25,RUS_HAL_PAN,21.6
2021-05-25,RUS_HAL_CAP,21.75
2021-05-25,MOZ_PAR_PAN,20.01
2021-05-25,MOZ_PAR_CAP,22.42
2021-05-25,MOZ_VIZ_PAN,21.89
2021-05-25,MOZ_VIZ_CAP,19.13
2021-05-25,MOZ_DHA_PAN,21.53
2021-05-25,MOZ_DHA_CAP,18.18
2021-05-25,MOZ_GAN_PAN,20.56
2021-05-25,MOZ_GAN_CAP,20.86
2021-05-25,MOZ_GOP_PAN,22.42
2021-05-25,MOZ_GOP_CAP,23.87
2021-05-25,MOZ_HAL_PAN,19.17
2021-05-25,MOZ_HAL_CAP,20.86
2021-05-25,USA_PAR_PAN,33.03
2021-05-25,USA_PAR_CAP,30.63
2021-05-25,USA_VIZ_PAN,33.57
2021-05-25,USA_VIZ_CAP,31.04
2021-05-25,USA_DHA_PAN,30.93
2021-05-25,USA_DHA_CAP,29.89
2021-05-25,USA_GAN_PAN,36.46
2021-05-25,USA_GAN_CAP,33.18
2021-05-25,USA_GOP_PAN,30.99
2021-05-25,USA_GOP_CAP,28.21
2021-05-25,USA_HAL_PAN,31.72
2021-05-25,USA_HAL_CAP,28.95
2021-06-24,AUS_PAR_PAN,16.54
2021-06-24,AUS_PAR_CAP,17.8
2021-06-24,AUS_VIZ_PAN,17.87
2021-06-24,AUS_VIZ_CAP,15.08
2021-06-24,AUS_DHA_PAN,16.02
2021-06-24,AUS_DHA_CAP,16.53
2021-06-24,AUS_GAN_PAN,15.26
2021-06-24,AUS_GAN_CAP,18.15
2021-06-24,AUS_GOP_PAN,18.79
2021-06-24,AUS_GOP_CAP,17.57
2021-06-24,AUS_HAL_PAN,14.23
2021-06-24,AUS_HAL_CAP,14.31
2021-06-24,IND_PAR_PAN,9.76
2021-06-24,IND_PAR_CAP,12.29
2021-06-24,IND_VIZ_PAN,9.29
2021-06-24,IND_VIZ_CAP,10.34
2021-06-24,IND_DHA_PAN,10.4
2021-06-24,IND_DHA_CAP,10.51
2021-06-24,IND_GAN_PAN,10.8
2021-06-24,IND_GAN_CAP,9.82
2021-06-24,IND_GOP_PAN,11.38
2021-06-24,IND_GOP_CAP,10.81
2021-06-24,IND_HAL_PAN,11.37
2021-06-24,IND_HAL_CAP,12.51
2021-06-24,RUS_PAR_PAN,22.52
2021-06-24,RUS_PAR_CAP,23.48
2021-06-24,RUS_VIZ_PAN,24.54
2021-06-24,RUS_VIZ_CAP,23.3
2021-06-24,RUS_DHA_PAN,26.09
2021-06-24,RUS_DHA_CAP,19.61
2021-06-24,RUS_GAN_PAN,18.81
2021-06-24,RUS_GAN_CAP,22.5
2021-06-24,RUS_GOP_PAN,24.58
2021-06-24,RUS_GOP_CAP,25.92
2021-06-24,RUS_HAL_PAN,21.94
2021-06-24,RUS_HAL_CAP,22.35
2021-06-24,MOZ_PAR_PAN,22.31
2021-06-24,MOZ_PAR_CAP,18.44
2021-06-24,MOZ_VIZ_PAN,21.06
2021-06-24,MOZ_VIZ_CAP,22.2
2021-06-24,MOZ_DHA_PAN,20.82
2021-06-24,MOZ_DHA_CAP,18.99
2021-06-24,MOZ_GAN_PAN,21.07
2021-06-24,MOZ_GAN_CAP,23.98
2021-06-24,MOZ_GOP_PAN,19.25
2021-06-24,MOZ_GOP_CAP,20.18
2021-06-24,MOZ_HAL_PAN,21.7
2021-06-24,MOZ_HAL_CAP,21.31
2021-06-24,USA_PAR_PAN,32.11
2021-06-24,USA_PAR_CAP,35.37
2021-06-24,USA_VIZ_PAN,34.64
2021-06-24,USA_VIZ_CAP,30.09
2021-06-24,USA_DHA_PAN,34.99
2021-06-24,USA_DHA_CAP,31.78
2021-06-24,USA_GAN_PAN,30.12
2021-06-24,USA_GAN_CAP,35.23
2021-06-24,USA_GOP_PAN,30.75
2021-06-24,USA_GOP_CAP,30.13
2021-06-24,USA_HAL_PAN,29.33
2021-06-24,USA_HAL_CAP,31.75
2021-07-24,AUS_PAR_PAN,15.59
2021-07-24,AUS_PAR_CAP,15.67
2021-07-24,AUS_VIZ_PAN,18.34
2021-07-24,AUS_VIZ_CAP,14.54
2021-07-24,AUS_DHA_PAN,14.87
2021-07-24,AUS_DHA_CAP,15.36
2021-07-24,AUS_GAN_PAN,14.87
2021-07-24,AUS_GAN_CAP,17.21
2021-07-24,AUS_GOP_PAN,17.12
2021-07-24,AUS_GOP_CAP,16.58
2021-07-24,AUS_HAL_PAN,14.52
2021-07-24,AUS_HAL_CAP,16.19
2021-07-24,IND_PAR_PAN,11.88
2021-07-24,IND_PAR_CAP,11.32
2021-07-24,IND_VIZ_PAN,9.19
2021-07-24,IND_VIZ_CAP,11.31
2021-07-24,IND_DHA_PAN,10.16
2021-07-24,IND_DHA_CAP,10.99
2021-07-24,IND_GAN_PAN,10.43
2021-07-24,IND_GAN_CAP,11.03
2021-07-24,IND_GOP_PAN,8.44
2021-07-24,IND_GOP_CAP,9.75
2021-07-24,IND_HAL_PAN,10.46
2021-07-24,IND_HAL_CAP,10.9
2021-07-24,RUS_PAR_PAN,22.49
2021-07-24,RUS_PAR_CAP,19.94
2021-07-24,RUS_VIZ_PAN,20.32
2021-07-24,RUS_VIZ_CAP,22.12
2021-07-24,RUS_DHA_PAN,22.31
2021-07-24,RUS_DHA_CAP,20.37
2021-07-24,RUS_GAN_PAN,23.3
2021-07-24,RUS_GAN_CAP,20.97
2021-07-24,RUS_GOP_PAN,23.71
2021-07-24,RUS_GOP_CAP,21.55
2021-07-24,RUS_HAL_PAN,21.7
2021-07-24,RUS_HAL_CAP,23.06
2021-07-24,MOZ_PAR_PAN,21.67
2021-07-24,MOZ_PAR_CAP,21.64
2021-07-24,MOZ_VIZ_PAN,21.11
2021-07-24,MOZ_VIZ_CAP,23.2
2021-07-24,MOZ_DHA_PAN,18.54
2021-07-24,MOZ_DHA_CAP,20.72
2021-07-24,MOZ_GAN_PAN,21.9
2021-07-24,MOZ_GAN_CAP,19.56
2021-07-24,MOZ_GOP_PAN,17.79
2021-07-24,MOZ_GOP_CAP,20.66
2021-07-24,MOZ_HAL_PAN,18.53
2021-07-24,MOZ_HAL_CAP,20.3
2021-07-24,USA_PAR_PAN,33.33
2021-07-24,USA_PAR_CAP,30.79
2021-07-24,USA_VIZ_PAN,36.63
2021-07-24,USA_VIZ_CAP,31.5
2021-07-24,USA_DHA_PAN,33.42
2021-07-24,USA_DHA_CAP,33.18
2021-07-24,USA_GAN_PAN,34.12
2021-07-24,USA_GAN_CAP,34.85
2021-07-24,USA_GOP_PAN,35.18
2021-07-24,USA_GOP_CAP,28.84
2021-07-24,USA_HAL_PAN,34.35
2021-07-24,USA_HAL_CAP,33.1
2021-08-23,AUS_PAR_PAN,18.59
2021-08-23,AUS_PAR_CAP,15.15
2021-08-23,AUS_VIZ_PAN,14.03
2021-08-23,AUS_VIZ_CAP,15.94
2021-08-23,AUS_DHA_PAN,18.37
2021-08-23,AUS_DHA_CAP,13.84
2021-08-23,AUS_GAN_PAN,17.3
2021-08-23,AUS_GAN_CAP,16.3
2021-08-23,AUS_GOP_PAN,15.56
2021-08-23,AUS_GOP_CAP,17.17
2021-08-23,AUS_HAL_PAN,16.02
2021-08-23,AUS_HAL_CAP,18.28
2021-08-23,IND_PAR_PAN,10.95
2021-08-23,IND_PAR_CAP,11.25
2021-08-23,IND_VIZ_PAN,10.12
2021-08-23,IND_VIZ_CAP,9.33
2021-08-23,IND_DHA_PAN,12.61
