timestamp,imo,latitude,longitude,speed,heading,destination,draft
2023-11-19 09:03,9260565,20.8449,87.0623,0.0,38,Dhamra,13.2
2023-11-20 07:04,9260565,20.781,86.9213,0.0,52,Dhamra,14.2
2023-11-21 01:19,9260565,20.7667,86.918,0.0,157,Dhamra,13.6
2023-11-15 08:37,9746054,20.7748,86.2031,12.2,202,Dhamra,13.3
2023-11-16 00:37,9746054,20.7738,86.8993,10.6,256,Dhamra,14.1
2023-11-16 09:02,9746054,20.8549,86.9885,0.1,93,Dhamra,13.6
2023-11-16 21:02,9746054,20.8571,86.9506,0.5,319,Dhamra,13.8
2023-11-17 09:32,9746054,20.8176,86.8266,0.7,151,Dhamra,14.0
2023-11-17 22:49,9746054,20.8967,86.8431,0.7,89,Dhamra,12.9
2023-11-18 08:51,9746054,20.9037,87.016,0.7,317,Dhamra,13.0
2023-11-19 06:51,9746054,20.786,86.913,0.0,237,Dhamra,14.0
2023-11-20 00:58,9746054,20.7654,86.931,0.0,207,Dhamra,14.2
2023-12-19 06:27,9725674,20.0527,87.5171,12.6,109,Dhamra,13.9
2023-12-19 22:27,9725674,20.8744,86.8797,12.3,36,Dhamra,13.0
2023-12-20 07:22,9725674,20.9056,86.9717,0.5,52,Dhamra,13.4
2023-12-20 20:17,9725674,20.8837,87.0622,0.3,204,Dhamra,13.3
2023-12-21 08:26,9725674,20.6348,86.8397,0.0,285,Dhamra,14.1
2023-12-22 03:34,9725674,20.7972,86.9001,0.0,348,Dhamra,13.5
2023-12-22 23:07,9725674,20.7904,86.9156,0.0,339,Dhamra,13.9
2023-12-09 15:08,9339563,20.4538,87.1413,12.1,99,Dhamra,13.1
2023-12-10 07:08,9339563,20.7487,86.8972,11.4,300,Dhamra,14.0
2023-12-10 16:28,9339563,20.8652,86.8729,0.7,68,Dhamra,13.4
2023-12-11 05:19,9339563,20.8422,86.8595,0.1,206,Dhamra,14.0
2023-12-11 17:17,9339563,20.7349,87.0448,0.7,161,Dhamra,13.9
2023-12-12 16:58,9339563,20.7926,86.9279,0.0,146,Dhamra,13.5
2023-12-13 11:23,9339563,20.7704,86.9209,0.0,197,Dhamra,14.0
2023-12-06 02:49,9278464,20.948,86.9198,11.7,291,Dhamra,17.7
2023-12-06 18:49,9278464,20.8237,86.6604,9.5,14,Dhamra,16.8
2023-12-07 03:15,9278464,20.8073,86.8817,0.6,322,Dhamra,16.2
2023-12-07 15:28,9278464,20.7907,86.7855,0.1,77,Dhamra,17.2
2023-12-08 04:22,9278464,20.8324,87.0108,0.3,239,Dhamra,17.5
2023-12-09 07:22,9278464,20.7838,86.9342,0.0,27,Dhamra,17.1
2023-12-10 17:45,9278464,20.7834,86.9122,0.0,76,Dhamra,17.3
2023-12-18 23:27,9557549,21.0863,86.7218,10.0,134,Dhamra,13.6
2023-12-19 15:27,9557549,20.8672,86.9451,9.8,237,Dhamra,13.7
2023-12-20 00:21,9557549,20.8846,86.8848,0.6,267,Dhamra,13.0
2023-12-20 14:22,9557549,20.929,86.9014,0.7,7,Dhamra,13.6
2023-12-21 00:33,9557549,20.8809,86.8371,0.2,353,Dhamra,13.7
2023-12-21 12:30,9557549,20.7708,86.9299,0.6,40,Dhamra,13.5
2023-12-22 10:29,9557549,20.7886,86.9021,0.0,233,Dhamra,13.3
2023-12-23 05:12,9557549,20.7946,86.9075,0.0,271,Dhamra,13.7
2024-01-04 10:04,9367188,20.366,87.6681,12.8,171,Dhamra,13.1
2024-01-05 02:04,9367188,20.5492,86.979,12.7,213,Dhamra,12.7
2024-01-05 10:57,9367188,20.8341,86.9195,0.6,30,Dhamra,13.0
2024-01-06 00:47,9367188,20.8341,86.8034,0.1,237,Dhamra,13.6
2024-01-06 18:29,9367188,20.7671,86.8989,0.0,352,Dhamra,14.0
2024-01-07 12:32,9367188,20.7952,86.9319,0.0,325,Dhamra,13.5
2024-01-08 21:53,9096672,21.5566,86.5179,11.0,102,Dhamra,16.5
2024-01-09 13:53,9096672,20.8185,87.1405,9.4,70,Dhamra,16.9
2024-01-09 22:46,9096672,20.8242,87.0297,0.1,332,Dhamra,17.1
2024-01-11 03:13,9096672,20.7955,86.9075,0.0,136,Dhamra,17.4
2024-01-12 17:26,9096672,20.7719,86.914,0.0,97,Dhamra,17.6
2024-02-09 09:08,9842348,21.5379,87.2924,11.1,15,Dhamra,13.9
2024-02-10 01:08,9842348,21.0373,86.7335,10.2,133,Dhamra,14.4
2024-02-10 11:51,9842348,20.8977,87.0426,0.4,59,Dhamra,13.9
2024-02-10 22:58,9842348,20.713,86.9844,0.5,43,Dhamra,14.5
2024-02-11 19:24,9842348,20.7673,86.9217,0.0,269,Dhamra,14.1
2024-02-12 15:45,9842348,20.7939,86.923,0.0,335,Dhamra,14.1
2024-02-07 01:45,9278464,20.3837,87.701,10.8,130,Dhamra,16.1
2024-02-07 17:45,9278464,20.642,87.0477,10.9,328,Dhamra,16.9
2024-02-08 03:50,9278464,20.877,86.8056,0.7,4,Dhamra,16.3
2024-02-08 16:10,9278464,20.8675,86.95,0.4,314,Dhamra,17.1
2024-02-09 21:04,9278464,20.7674,86.9123,0.0,206,Dhamra,17.5
2024-02-11 08:13,9278464,20.7744,86.9112,0.0,67,Dhamra,17.6
2024-01-30 22:01,9746054,21.4386,86.5849,11.5,292,Dhamra,13.0
2024-01-31 14:01,9746054,20.6307,86.9178,12.1,2,Dhamra,14.1
2024-01-31 23:02,9746054,20.8095,86.7944,0.3,59,Dhamra,13.5
2024-02-01 22:27,9746054,20.7759,86.9236,0.0,195,Dhamra,13.9
2024-02-02 17:10,9746054,20.7863,86.9044,0.0,350,Dhamra,13.5
2024-02-06 09:25,9355626,20.55,86.5696,12.7,82,Dhamra,16.7
2024-02-07 01:25,9355626,20.61,87.1097,9.1,0,Dhamra,16.8
2024-02-07 09:37,9355626,20.6881,86.949,0.5,105,Dhamra,16.4
2024-02-07 22:30,9355626,20.7767,86.87,0.8,357,Dhamra,17.8
2024-02-09 05:45,9355626,20.7885,86.9252,0.0,259,Dhamra,17.8
2024-02-10 19:58,9355626,20.7735,86.9146,0.0,302,Dhamra,18.0
2024-03-11 07:55,9842348,21.5007,87.4053,11.3,34,Dhamra,13.5
2024-03-11 23:55,9842348,20.9166,86.9576,11.1,321,Dhamra,13.9
2024-03-12 09:08,9842348,20.8915,86.9917,0.2,69,Dhamra,13.2
2024-03-13 02:45,9842348,20.7635,86.9077,0.0,227,Dhamra,13.8
2024-03-13 19:58,9842348,20.8027,86.9323,0.0,138,Dhamra,14.2
2024-03-11 02:15,9557549,20.1998,86.6172,11.4,123,Dhamra,13.2
2024-03-11 18:15,9557549,20.5449,87.0766,11.7,229,Dhamra,13.0
2024-03-12 03:17,9557549,20.8118,87.0534,0.4,243,Dhamra,13.1
2024-03-13 03:22,9557549,20.7983,86.9128,0.0,210,Dhamra,13.8
2024-03-13 23:49,9557549,20.7861,86.9002,0.0,143,Dhamra,13.4
2024-04-16 07:45,9404531,20.0689,86.9612,11.3,288,Dhamra,13.6
2024-04-16 23:45,9404531,20.6512,86.6513,11.1,249,Dhamra,13.5
2024-04-17 09:29,9404531,20.6976,86.8643,0.6,357,Dhamra,14.1
2024-04-18 04:55,9404531,20.7688,86.932,0.0,171,Dhamra,14.1
2024-04-18 23:10,9404531,20.7874,86.9031,0.0,116,Dhamra,14.1
2024-04-01 04:21,9307294,21.528,87.536,12.4,237,Dhamra,17.3
2024-04-01 20:21,9307294,20.9723,86.8263,12.8,307,Dhamra,17.8
2024-04-02 06:54,9307294,20.7535,87.0222,0.3,334,Dhamra,16.0
2024-04-03 09:00,9307294,20.7807,86.9336,0.0,140,Dhamra,17.3
2024-04-04 20:35,9307294,20.7834,86.926,0.0,255,Dhamra,16.9
2024-05-02 05:34,9463594,21.2221,87.1213,9.3,55,Dhamra,13.0
2024-05-02 21:34,9463594,20.8773,87.1806,12.5,352,Dhamra,13.7
2024-05-03 05:53,9463594,20.737,86.9361,0.5,106,Dhamra,13.9
2024-05-04 08:02,9463594,20.7674,86.9195,0.0,269,Dhamra,13.6
2024-05-05 04:05,9463594,20.7688,86.9125,0.0,123,Dhamra,14.0
2024-05-15 18:47,9725674,21.159,87.1305,9.1,51,Dhamra,13.3
2024-05-16 10:47,9725674,20.8421,86.915,11.6,283,Dhamra,12.9
2024-05-16 18:57,9725674,20.7196,87.0564,0.8,329,Dhamra,13.3
2024-05-17 20:03,9725674,20.7783,86.9026,0.0,254,Dhamra,14.0
2024-05-18 13:06,9725674,20.7673,86.9069,0.0,140,Dhamra,13.6
2024-04-30 10:26,9339563,21.4234,86.4691,11.9,297,Dhamra,13.0
2024-05-01 02:26,9339563,20.6556,87.1558,12.0,20,Dhamra,13.1
2024-05-01 12:43,9339563,20.694,86.8731,0.2,304,Dhamra,14.2
2024-05-02 15:24,9339563,20.7903,86.8985,0.0,46,Dhamra,13.6
2024-05-03 12:21,9339563,20.7836,86.929,0.0,270,Dhamra,14.0
2024-06-06 17:51,9264511,20.9685,86.4521,11.3,335,Dhamra,14.1
2024-06-07 09:51,9264511,20.5578,87.1322,9.3,333,Dhamra,13.2
2024-06-07 20:03,9264511,20.7759,87.0041,0.5,252,Dhamra,13.9
2024-06-08 06:54,9264511,20.7672,86.9716,0.6,62,Dhamra,13.9
2024-06-08 19:59,9264511,20.7539,87.0378,0.7,86,Dhamra,12.9
2024-06-09 13:18,9264511,20.7763,86.897,0.0,68,Dhamra,13.9
2024-06-10 08:41,9264511,20.7741,86.8992,0.0,66,Dhamra,13.6
2024-06-09 14:52,9111444,20.0616,87.3496,9.6,266,Dhamra,17.6
2024-06-10 06:52,9111444,20.9874,87.0878,12.3,357,Dhamra,17.2
2024-06-10 15:31,9111444,20.7788,86.8701,0.7,47,Dhamra,17.0
2024-06-11 03:57,9111444,20.6676,86.8099,0.7,153,Dhamra,17.1
2024-06-12 11:24,9111444,20.7846,86.9138,0.0,117,Dhamra,17.8
2024-06-14 01:55,9111444,20.7913,86.9188,0.0,131,Dhamra,18.1
2024-06-04 18:00,9462030,20.8729,86.6621,9.3,180,Dhamra,13.2
2024-06-05 10:00,9462030,20.9589,86.8481,11.4,310,Dhamra,13.6
2024-06-05 18:47,9462030,20.8313,86.9521,0.8,84,Dhamra,12.8
2024-06-06 07:52,9462030,20.899,86.937,0.0,95,Dhamra,12.8
2024-06-06 19:26,9462030,20.7102,86.7895,0.2,113,Dhamra,13.0
2024-06-07 22:33,9462030,20.7957,86.9002,0.0,167,Dhamra,13.6
2024-06-08 16:08,9462030,20.7678,86.9184,0.0,264,Dhamra,13.7
2024-07-04 20:00,9638539,20.9933,86.5107,9.5,216,Dhamra,13.9
2024-07-05 12:00,9638539,20.8689,86.8241,13.0,305,Dhamra,13.9
2024-07-05 22:16,9638539,20.7444,86.8453,0.7,355,Dhamra,13.6
2024-07-06 09:46,9638539,20.7855,86.7955,0.5,329,Dhamra,13.3
2024-07-06 20:30,9638539,20.8304,86.8222,0.1,169,Dhamra,12.9
2024-07-07 19:50,9638539,20.7945,86.9342,0.0,354,Dhamra,13.5
2024-07-08 13:39,9638539,20.7757,86.9115,0.0,64,Dhamra,13.8
2024-07-06 20:19,9686782,20.8196,86.8526,11.0,17,Dhamra,13.6
2024-07-07 12:19,9686782,20.9185,87.0762,10.0,272,Dhamra,13.9
2024-07-07 22:00,9686782,20.8409,86.8566,0.5,307,Dhamra,13.8
2024-07-08 08:31,9686782,20.8068,86.9726,0.1,60,Dhamra,13.3
2024-07-08 20:48,9686782,20.7541,87.059,0.3,238,Dhamra,13.0
2024-07-09 17:31,9686782,20.7808,86.9241,0.0,196,Dhamra,14.4
2024-07-10 14:13,9686782,20.771,86.9184,0.0,331,Dhamra,14.4
2024-06-28 04:36,9339563,20.5969,86.723,11.4,331,Dhamra,13.5
2024-06-28 20:36,9339563,20.9326,87.1635,10.9,157,Dhamra,13.9
2024-06-29 07:04,9339563,20.8581,87.0476,0.4,122,Dhamra,13.2
2024-06-29 16:59,9339563,20.8863,86.8656,0.8,219,Dhamra,13.5
2024-06-30 13:57,9339563,20.7646,86.9092,0.0,150,Dhamra,13.8
2024-07-01 10:14,9339563,20.7861,86.9234,0.0,48,Dhamra,13.8
2024-07-12 18:55,9842348,21.4012,86.1839,11.9,192,Dhamra,14.5
2024-07-13 10:55,9842348,20.6905,86.839,10.1,212,Dhamra,13.3
2024-07-13 20:23,9842348,20.8218,87.0069,0.4,52,Dhamra,14.3
2024-07-14 08:59,9842348,20.8315,86.9092,0.5,49,Dhamra,14.2
2024-07-14 19:21,9842348,20.8629,87.0234,0.6,251,Dhamra,14.2
2024-07-15 20:22,9842348,20.783,86.9303,0.0,356,Dhamra,13.9
2024-07-16 13:39,9842348,20.7775,86.9188,0.0,147,Dhamra,14.0
2024-08-16 09:14,9184777,21.1412,87.0024,11.0,126,Dhamra,12.9
2024-08-17 01:14,9184777,20.8676,86.9716,9.8,84,Dhamra,13.0
2024-08-17 11:50,9184777,20.7917,86.7909,0.2,210,Dhamra,13.9
2024-08-17 21:44,9184777,20.6995,86.8443,0.1,198,Dhamra,13.1
2024-08-18 10:45,9184777,20.9191,86.9607,0.0,109,Dhamra,12.8
2024-08-19 05:50,9184777,20.7677,86.9144,0.0,56,Dhamra,13.7
2024-08-20 00:44,9184777,20.7894,86.9165,0.0,182,Dhamra,13.6
2024-07-29 06:39,9215871,21.4108,86.8551,11.1,214,Dhamra,18.2
2024-07-29 22:39,9215871,20.8093,87.1236,10.8,80,Dhamra,17.5
2024-07-30 08:38,9215871,20.6395,86.813,0.5,221,Dhamra,16.5
2024-07-30 20:16,9215871,20.7047,86.7874,0.1,160,Dhamra,17.8
2024-08-01 06:21,9215871,20.7722,86.9223,0.0,201,Dhamra,17.4
2024-08-02 17:45,9215871,20.7961,86.9366,0.0,186,Dhamra,18.3
2024-08-01 15:11,9725674,21.5684,86.4278,9.2,159,Dhamra,13.7
2024-08-02 07:11,9725674,20.9258,86.6563,11.3,258,Dhamra,13.9
2024-08-02 15:28,9725674,20.8676,87.0192,0.5,99,Dhamra,12.9
2024-08-03 03:38,9725674,20.8603,86.9069,0.4,32,Dhamra,13.6
2024-08-03 16:03,9725674,20.69,87.0408,0.4,305,Dhamra,13.4
2024-08-04 10:29,9725674,20.8006,86.9286,0.0,192,Dhamra,13.5
2024-08-05 03:53,9725674,20.7949,86.9346,0.0,274,Dhamra,13.6
2024-08-09 06:47,9174447,20.468,87.1992,12.3,63,Dhamra,13.6
2024-08-09 22:47,9174447,20.9673,86.6559,9.8,321,Dhamra,13.8
2024-08-10 09:02,9174447,20.7835,86.9672,0.5,6,Dhamra,12.9
2024-08-10 20:41,9174447,20.8807,87.0443,0.5,267,Dhamra,12.9
2024-08-11 08:24,9174447,20.7413,86.795,0.3,141,Dhamra,13.4
2024-08-11 19:06,9174447,20.6947,86.9776,0.5,3,Dhamra,13.6
2024-08-12 20:01,9174447,20.7893,86.9227,0.0,250,Dhamra,13.8
2024-08-13 14:26,9174447,20.7763,86.9106,0.0,23,Dhamra,13.8
2024-07-28 13:01,9874716,20.0403,87.3349,10.4,136,Dhamra,14.0
2024-07-29 05:01,9874716,20.5521,86.9198,12.7,54,Dhamra,13.2
2024-07-29 13:06,9874716,20.8876,86.9726,0.5,20,Dhamra,14.3
2024-07-30 03:08,9874716,20.6992,86.9812,0.4,32,Dhamra,13.9
2024-07-30 14:52,9874716,20.9208,87.0613,0.0,322,Dhamra,13.6
2024-07-31 07:50,9874716,20.7851,86.9038,0.0,209,Dhamra,13.9
2024-08-01 03:23,9874716,20.7944,86.9346,0.0,173,Dhamra,14.0
2024-09-01 07:16,9725674,20.5184,86.7542,10.4,202,Dhamra,13.6
2024-09-01 23:16,9725674,20.5749,87.1244,11.7,183,Dhamra,13.2
2024-09-02 09:16,9725674,20.7741,86.9678,0.4,310,Dhamra,13.2
2024-09-02 21:12,9725674,20.8848,87.0633,0.2,301,Dhamra,13.7
2024-09-03 09:58,9725674,20.7743,86.9504,0.8,290,Dhamra,13.2
2024-09-04 09:53,9725674,20.7689,86.9056,0.0,191,Dhamra,13.8
2024-09-05 02:44,9725674,20.7989,86.8983,0.0,24,Dhamra,13.7
2024-08-27 01:41,9686782,20.8146,86.2736,12.3,37,Dhamra,14.1
2024-08-27 17:41,9686782,20.8437,87.0057,9.9,61,Dhamra,14.1
2024-08-28 04:13,9686782,20.6585,86.8164,0.3,295,Dhamra,13.1
2024-08-28 16:37,9686782,20.9262,86.8557,0.3,90,Dhamra,13.4
2024-08-29 02:47,9686782,20.7146,87.0237,0.7,165,Dhamra,13.8
2024-08-29 22:00,9686782,20.7839,86.9188,0.0,242,Dhamra,13.9
2024-08-30 18:09,9686782,20.7938,86.9218,0.0,112,Dhamra,13.8
2024-09-01 08:49,9096672,21.3423,87.5629,9.1,307,Dhamra,18.1
2024-09-02 00:49,9096672,20.6396,87.0127,12.7,100,Dhamra,17.0
2024-09-02 10:13,9096672,20.7301,87.0138,0.5,358,Dhamra,16.8
2024-09-02 23:26,9096672,20.8064,86.9114,0.5,272,Dhamra,17.6
2024-09-03 11:29,9096672,20.7706,86.9983,0.2,48,Dhamra,16.5
2024-09-04 10:32,9096672,20.7865,86.9003,0.0,216,Dhamra,18.2
2024-09-06 00:41,9096672,20.7992,86.9017,0.0,231,Dhamra,17.3
2024-08-28 09:34,9231171,21.3127,87.5663,12.0,117,Dhamra,13.7
2024-08-29 01:34,9231171,20.9595,86.9239,12.0,22,Dhamra,12.8
2024-08-29 11:56,9231171,20.8381,86.946,0.5,218,Dhamra,12.8
2024-08-29 23:34,9231171,20.8647,87.0056,0.1,163,Dhamra,13.8
2024-08-30 10:17,9231171,20.9214,86.8863,0.2,67,Dhamra,13.2
2024-08-31 03:35,9231171,20.7725,86.9278,0.0,25,Dhamra,14.1
2024-08-31 21:38,9231171,20.8021,86.9346,0.0,77,Dhamra,13.7
2024-10-05 14:20,9307294,21.0393,86.4205,12.3,151,Dhamra,16.9
2024-10-06 06:20,9307294,20.766,87.1263,11.6,13,Dhamra,16.8
2024-10-06 16:57,9307294,20.8059,86.9591,0.1,154,Dhamra,16.2
2024-10-07 03:47,9307294,20.7123,86.8887,0.6,333,Dhamra,17.4
2024-10-07 16:50,9307294,20.8574,86.9823,0.8,38,Dhamra,17.0
2024-10-08 02:28,9307294,20.7793,86.8966,0.6,27,Dhamra,16.3
2024-10-08 16:22,9307294,20.8696,86.8601,0.2,264,Dhamra,16.6
2024-10-09 15:57,9307294,20.772,86.9008,0.0,245,Dhamra,16.9
2024-10-11 01:18,9307294,20.7964,86.9084,0.0,214,Dhamra,17.1
2024-10-05 03:45,9151262,20.4727,87.3256,10.3,250,Dhamra,12.9
2024-10-05 19:45,9151262,20.8066,87.1098,9.1,106,Dhamra,13.7
2024-10-06 05:51,9151262,20.8638,86.9724,0.5,120,Dhamra,13.3
2024-10-06 16:42,9151262,20.6873,86.838,0.8,221,Dhamra,12.9
2024-10-07 17:55,9151262,20.7833,86.9322,0.0,238,Dhamra,13.5
2024-10-08 14:34,9151262,20.7957,86.9152,0.0,133,Dhamra,13.3
2024-10-26 17:21,9746054,21.2009,87.0523,12.1,3,Dhamra,13.6
2024-10-27 09:21,9746054,20.674,87.1469,11.3,24,Dhamra,13.6
2024-10-27 18:00,9746054,20.8206,86.9562,0.4,180,Dhamra,13.0
2024-10-28 05:32,9746054,20.7197,86.8207,0.4,165,Dhamra,14.2
2024-10-28 18:48,9746054,20.8015,87.0568,0.1,270,Dhamra,13.3
2024-10-29 06:00,9746054,20.7871,86.8234,0.5,119,Dhamra,13.5
2024-10-30 00:12,9746054,20.798,86.9033,0.0,168,Dhamra,13.9
2024-10-30 17:47,9746054,20.7871,86.9128,0.0,128,Dhamra,13.8
2024-11-03 02:46,9725674,21.4003,87.3909,11.4,272,Dhamra,12.9
2024-11-03 18:46,9725674,20.973,86.8655,13.0,320,Dhamra,12.8
2024-11-04 04:04,9725674,20.8681,86.9714,0.3,182,Dhamra,13.2
2024-11-04 15:55,9725674,20.7062,86.7801,0.6,10,Dhamra,13.6
2024-11-05 03:04,9725674,20.7484,86.9326,0.2,89,Dhamra,13.3
2024-11-05 16:57,9725674,20.8941,86.7923,0.1,174,Dhamra,13.6
2024-11-06 12:17,9725674,20.7651,86.9181,0.0,144,Dhamra,13.7
2024-11-07 06:20,9725674,20.7885,86.9002,0.0,76,Dhamra,13.9
2024-10-27 16:48,9686782,21.1513,87.6551,12.1,86,Dhamra,13.6
2024-10-28 08:48,9686782,21.016,87.171,11.5,283,Dhamra,14.0
2024-10-28 19:03,9686782,20.859,86.9478,0.7,104,Dhamra,13.8
2024-10-29 05:23,9686782,20.7701,86.9511,0.0,135,Dhamra,13.7
2024-10-29 16:50,9686782,20.7673,87.0075,0.1,328,Dhamra,13.7
2024-10-30 05:36,9686782,20.7813,86.867,0.5,298,Dhamra,14.1
2024-10-30 18:22,9686782,20.8578,86.874,0.3,209,Dhamra,14.1
2024-10-31 05:52,9686782,20.6621,86.8973,0.5,54,Dhamra,14.1
2024-11-01 02:34,9686782,20.7888,86.9082,0.0,199,Dhamra,13.7
2024-11-01 22:19,9686782,20.7978,86.909,0.0,13,Dhamra,14.2
2024-10-30 20:45,9746054,21.4732,86.7406,12.2,239,Dhamra,14.0
2024-10-31 12:45,9746054,20.962,86.8339,10.8,19,Dhamra,13.9
2024-10-31 23:16,9746054,20.8927,86.8556,0.1,136,Dhamra,13.1
2024-11-01 09:11,9746054,20.904,86.8439,0.4,95,Dhamra,13.1
2024-11-01 23:26,9746054,20.6885,86.9595,0.7,165,Dhamra,13.6
2024-11-02 15:48,9746054,20.7912,86.9297,0.0,50,Dhamra,13.9
2024-11-03 11:47,9746054,20.7749,86.9363,0.0,172,Dhamra,13.8
2024-10-27 11:04,9231171,21.301,86.7918,11.7,207,Dhamra,13.5
2024-10-28 03:04,9231171,20.5201,86.9784,10.8,301,Dhamra,13.2
2024-10-28 13:14,9231171,20.7786,87.0373,0.7,307,Dhamra,13.4
2024-10-28 23:32,9231171,20.6563,86.9612,0.8,109,Dhamra,13.6
2024-10-29 11:20,9231171,20.8248,86.7677,0.3,146,Dhamra,13.7
2024-10-30 00:33,9231171,20.8066,86.9623,0.8,308,Dhamra,13.9
2024-10-30 17:25,9231171,20.7757,86.9146,0.0,73,Dhamra,13.7
2024-10-31 10:42,9231171,20.772,86.9092,0.0,28,Dhamra,14.0
2024-12-01 05:36,9355626,20.356,87.6284,9.3,23,Dhamra,17.5
2024-12-01 21:36,9355626,20.782,86.9032,11.5,103,Dhamra,17.0
2024-12-02 05:59,9355626,20.7686,87.0135,0.3,152,Dhamra,16.9
2024-12-02 17:55,9355626,20.7048,86.8606,0.1,185,Dhamra,16.6
2024-12-03 06:43,9355626,20.7287,87.0188,0.8,302,Dhamra,17.3
2024-12-04 15:12,9355626,20.7754,86.9293,0.0,179,Dhamra,17.6
2024-12-06 04:06,9355626,20.7912,86.9082,0.0,300,Dhamra,17.4
2024-11-29 07:10,9095119,20.9648,86.1246,10.5,12,Dhamra,13.1
2024-11-29 23:10,9095119,20.6174,86.863,12.0,81,Dhamra,13.3
2024-11-30 09:23,9095119,20.7516,86.7888,0.3,207,Dhamra,13.9
2024-11-30 21:14,9095119,20.7978,86.8125,0.4,244,Dhamra,13.4
2024-12-01 08:18,9095119,20.7196,86.9756,0.2,33,Dhamra,12.9
2024-12-01 19:40,9095119,20.8115,86.7788,0.6,44,Dhamra,13.1
2024-12-03 00:05,9095119,20.7744,86.9032,0.0,243,Dhamra,13.7
2024-12-03 19:38,9095119,20.7884,86.9156,0.0,230,Dhamra,13.5
2024-11-25 10:55,9490456,21.0266,86.8584,12.0,292,Dhamra,16.5
2024-11-26 02:55,9490456,20.587,86.9227,9.8,226,Dhamra,17.4
2024-11-26 12:32,9490456,20.7951,86.921,0.6,302,Dhamra,16.5
2024-11-27 01:10,9490456,20.9215,86.7946,0.6,11,Dhamra,17.7
2024-11-28 09:53,9490456,20.7947,86.9178,0.0,203,Dhamra,17.9
2024-11-29 21:14,9490456,20.7869,86.9261,0.0,87,Dhamra,17.4
2024-12-09 11:44,9192002,21.2996,86.8528,12.3,52,Dhamra,13.1
2024-12-10 03:44,9192002,20.5831,86.7489,11.1,92,Dhamra,14.2
2024-12-10 13:04,9192002,20.7608,86.9499,0.2,243,Dhamra,13.0
2024-12-10 23:49,9192002,20.8945,87.0618,0.4,164,Dhamra,14.0
2024-12-11 13:39,9192002,20.7354,86.9214,0.6,310,Dhamra,13.3
2024-12-12 01:32,9192002,20.7231,86.8545,0.1,262,Dhamra,13.5
2024-12-13 02:15,9192002,20.7882,86.9099,0.0,259,Dhamra,14.1
2024-12-13 20:36,9192002,20.7891,86.9014,0.0,60,Dhamra,13.9
2024-12-24 11:51,9638539,20.0151,87.2906,12.3,167,Dhamra,13.5
2024-12-25 03:51,9638539,21.0487,87.1272,11.7,108,Dhamra,13.4
2024-12-25 14:28,9638539,20.6873,87.0083,0.5,105,Dhamra,12.8
2024-12-26 13:03,9638539,20.7683,86.9182,0.0,212,Dhamra,13.3
2024-12-27 08:15,9638539,20.8022,86.9263,0.0,273,Dhamra,13.6
2025-01-10 10:56,9462030,20.8198,87.5784,12.5,131,Dhamra,13.7
2025-01-11 02:56,9462030,20.9763,86.859,11.4,67,Dhamra,14.1
2025-01-11 11:11,9462030,20.7543,87.0503,0.0,132,Dhamra,14.2
2025-01-12 17:02,9462030,20.7841,86.8994,0.0,251,Dhamra,14.0
2025-01-13 12:32,9462030,20.7646,86.9318,0.0,197,Dhamra,14.0
2024-12-26 17:16,9785903,20.9537,86.3134,11.9,352,Dhamra,13.9
2024-12-27 09:16,9785903,20.8082,86.8865,12.2,32,Dhamra,13.9
2024-12-27 17:51,9785903,20.7635,86.9979,0.4,57,Dhamra,13.0
2024-12-28 07:22,9785903,20.638,87.0421,0.4,162,Dhamra,14.3
2024-12-29 06:22,9785903,20.7997,86.9046,0.0,246,Dhamra,14.0
2024-12-30 03:58,9785903,20.7893,86.9119,0.0,73,Dhamra,13.7
2025-01-01 01:56,9192002,21.3254,87.4103,12.5,69,Dhamra,13.8
2025-01-01 17:56,9192002,20.9008,86.7062,10.9,144,Dhamra,13.3
2025-01-02 04:08,9192002,20.7418,86.8854,0.2,34,Dhamra,14.3
2025-01-02 21:35,9192002,20.7952,86.9285,0.0,310,Dhamra,14.1
2025-01-03 17:52,9192002,20.7819,86.9239,0.0,51,Dhamra,14.1
2025-01-02 10:39,9463594,20.9927,87.616,11.9,271,Dhamra,13.3
2025-01-03 02:39,9463594,20.5874,86.7118,11.7,4,Dhamra,13.5
2025-01-03 13:17,9463594,20.674,86.7783,0.7,217,Dhamra,12.9
2025-01-04 00:44,9463594,20.7701,86.8535,0.5,182,Dhamra,13.3
2025-01-04 20:59,9463594,20.7874,86.9193,0.0,56,Dhamra,13.4
2025-01-05 14:30,9463594,20.7889,86.9089,0.0,19,Dhamra,13.9
2025-01-31 17:46,9096672,20.8426,86.8205,11.2,195,Dhamra,16.4
2025-02-01 09:46,9096672,20.7367,86.9035,11.9,35,Dhamra,17.8
2025-02-01 18:02,9096672,20.6435,86.9297,0.0,162,Dhamra,17.8
2025-02-03 02:46,9096672,20.7687,86.9041,0.0,33,Dhamra,17.7
2025-02-04 16:16,9096672,20.777,86.9312,0.0,271,Dhamra,18.2
2025-01-30 09:39,9355626,21.4879,87.1867,12.2,178,Dhamra,17.4
2025-01-31 01:39,9355626,20.6002,87.1374,12.7,320,Dhamra,18.0
2025-01-31 10:21,9355626,20.8784,86.9624,0.0,176,Dhamra,16.4
2025-01-31 22:50,9355626,20.7418,86.9585,0.1,191,Dhamra,18.2
2025-02-02 02:05,9355626,20.7896,86.9071,0.0,157,Dhamra,18.0
