date,route_id,origin,destination_port,vessel_class,cargo_type,distance_nm,synthetic_bunker_price_usd_mt,freight_usd_mt,tce_usd_day,source,destination_port_id
2021-06-05,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,607.1706666666666,10.589333333333334,12377.333333333334,Synthetic - ML development,INGPL
2021-06-06,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,606.6683333333333,10.621666666666668,12417.166666666666,Synthetic - ML development,INGPL
2021-06-07,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,606.1659999999999,10.654,12457.0,Synthetic - ML development,INGPL
2021-06-08,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,605.6636666666666,10.686333333333334,12496.833333333334,Synthetic - ML development,INGPL
2021-06-09,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,605.1613333333333,10.718666666666667,12536.666666666666,Synthetic - ML development,INGPL
2021-06-10,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,604.659,10.751,12576.5,Synthetic - ML development,INGPL
2021-06-11,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,604.1566666666666,10.783333333333331,12616.333333333334,Synthetic - ML development,INGPL
2021-06-12,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.6543333333333,10.815666666666669,12656.166666666666,Synthetic - ML development,INGPL
2021-06-13,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.1519999999999,10.848,12696.0,Synthetic - ML development,INGPL
2021-06-14,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.6496666666667,10.880333333333336,12735.833333333334,Synthetic - ML development,INGPL
2021-06-15,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.1473333333333,10.912666666666668,12775.666666666666,Synthetic - ML development,INGPL
2021-06-16,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.645,10.945,12815.5,Synthetic - ML development,INGPL
2021-06-17,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.1426666666666,10.977333333333334,12855.333333333334,Synthetic - ML development,INGPL
2021-06-18,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.6403333333333,11.009666666666668,12895.166666666666,Synthetic - ML development,INGPL
2021-06-19,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.138,11.042,12935.0,Synthetic - ML development,INGPL
2021-06-20,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,599.6356666666667,11.074333333333334,12974.833333333334,Synthetic - ML development,INGPL
2021-06-21,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,599.1333333333333,11.106666666666667,13014.666666666666,Synthetic - ML development,INGPL
2021-06-22,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.631,11.139,13054.5,Synthetic - ML development,INGPL
2021-06-23,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.1286666666666,11.171333333333331,13094.333333333334,Synthetic - ML development,INGPL
2021-06-24,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.6263333333334,11.203666666666669,13134.166666666666,Synthetic - ML development,INGPL
2021-06-25,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.124,11.236,13174.0,Synthetic - ML development,INGPL
2021-06-26,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.6216666666667,11.268333333333333,13213.833333333334,Synthetic - ML development,INGPL
2021-06-27,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.1193333333333,11.300666666666666,13253.666666666666,Synthetic - ML development,INGPL
2021-06-28,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.617,11.333,13293.5,Synthetic - ML development,INGPL
2021-06-29,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.1146666666667,11.365333333333334,13333.333333333334,Synthetic - ML development,INGPL
2021-06-30,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.6123333333334,11.397666666666666,13373.166666666666,Synthetic - ML development,INGPL
2021-07-01,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.11,11.43,13413.0,Synthetic - ML development,INGPL
2021-07-02,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.4567741935484,11.415806451612903,13373.387096774191,Synthetic - ML development,INGPL
2021-07-03,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.8035483870968,11.401612903225804,13333.774193548386,Synthetic - ML development,INGPL
2021-07-04,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.1503225806451,11.387419354838707,13294.16129032258,Synthetic - ML development,INGPL
2021-07-05,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.4970967741936,11.373225806451613,13254.548387096776,Synthetic - ML development,INGPL
2021-07-06,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.843870967742,11.359032258064516,13214.935483870968,Synthetic - ML development,INGPL
2021-07-07,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.1906451612904,11.344838709677418,13175.32258064516,Synthetic - ML development,INGPL
2021-07-08,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.5374193548387,11.330645161290322,13135.709677419354,Synthetic - ML development,INGPL
2021-07-09,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.8841935483871,11.316451612903226,13096.09677419355,Synthetic - ML development,INGPL
2021-07-10,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.2309677419355,11.30225806451613,13056.483870967742,Synthetic - ML development,INGPL
2021-07-11,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.5777419354839,11.288064516129031,13016.870967741936,Synthetic - ML development,INGPL
2021-07-12,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.9245161290323,11.273870967741937,12977.258064516129,Synthetic - ML development,INGPL
2021-07-13,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.2712903225806,11.25967741935484,12937.645161290322,Synthetic - ML development,INGPL
2021-07-14,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.618064516129,11.245483870967742,12898.032258064515,Synthetic - ML development,INGPL
2021-07-15,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.9648387096775,11.231290322580644,12858.41935483871,Synthetic - ML development,INGPL
2021-07-16,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,599.3116129032259,11.217096774193548,12818.806451612903,Synthetic - ML development,INGPL
2021-07-17,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,599.6583870967742,11.202903225806452,12779.193548387097,Synthetic - ML development,INGPL
2021-07-18,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.0051612903226,11.188709677419356,12739.58064516129,Synthetic - ML development,INGPL
2021-07-19,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.351935483871,11.174516129032256,12699.967741935485,Synthetic - ML development,INGPL
2021-07-20,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.6987096774194,11.16032258064516,12660.354838709678,Synthetic - ML development,INGPL
2021-07-21,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.0454838709677,11.146129032258065,12620.741935483871,Synthetic - ML development,INGPL
2021-07-22,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.3922580645161,11.131935483870969,12581.129032258064,Synthetic - ML development,INGPL
2021-07-23,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.7390322580645,11.11774193548387,12541.516129032258,Synthetic - ML development,INGPL
2021-07-24,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.0858064516129,11.103548387096774,12501.90322580645,Synthetic - ML development,INGPL
2021-07-25,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.4325806451614,11.089354838709678,12462.290322580646,Synthetic - ML development,INGPL
2021-07-26,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.7793548387097,11.075161290322582,12422.67741935484,Synthetic - ML development,INGPL
2021-07-27,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.1261290322581,11.060967741935483,12383.064516129032,Synthetic - ML development,INGPL
2021-07-28,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.4729032258065,11.046774193548387,12343.451612903224,Synthetic - ML development,INGPL
2021-07-29,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.8196774193549,11.032580645161293,12303.83870967742,Synthetic - ML development,INGPL
2021-07-30,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,604.1664516129032,11.018387096774196,12264.225806451614,Synthetic - ML development,INGPL
2021-07-31,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,604.5132258064516,11.004193548387097,12224.612903225809,Synthetic - ML development,INGPL
2021-08-01,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,604.86,10.99,12185.0,Synthetic - ML development,INGPL
2021-08-02,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,604.5274193548387,10.972903225806451,12228.90322580645,Synthetic - ML development,INGPL
2021-08-03,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,604.1948387096775,10.955806451612904,12272.806451612903,Synthetic - ML development,INGPL
2021-08-04,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.8622580645161,10.938709677419356,12316.709677419354,Synthetic - ML development,INGPL
2021-08-05,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.5296774193548,10.921612903225808,12360.612903225809,Synthetic - ML development,INGPL
2021-08-06,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,603.1970967741936,10.904516129032258,12404.516129032258,Synthetic - ML development,INGPL
2021-08-07,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.8645161290323,10.88741935483871,12448.41935483871,Synthetic - ML development,INGPL
2021-08-08,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.5319354838709,10.870322580645162,12492.32258064516,Synthetic - ML development,INGPL
2021-08-09,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,602.1993548387097,10.853225806451611,12536.225806451614,Synthetic - ML development,INGPL
2021-08-10,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.8667741935484,10.836129032258064,12580.129032258064,Synthetic - ML development,INGPL
2021-08-11,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.5341935483871,10.819032258064516,12624.032258064515,Synthetic - ML development,INGPL
2021-08-12,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,601.2016129032259,10.801935483870968,12667.935483870968,Synthetic - ML development,INGPL
2021-08-13,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.8690322580645,10.78483870967742,12711.83870967742,Synthetic - ML development,INGPL
2021-08-14,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.5364516129032,10.76774193548387,12755.741935483871,Synthetic - ML development,INGPL
2021-08-15,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,600.203870967742,10.750645161290324,12799.645161290322,Synthetic - ML development,INGPL
2021-08-16,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,599.8712903225806,10.733548387096777,12843.548387096776,Synthetic - ML development,INGPL
2021-08-17,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,599.5387096774193,10.716451612903226,12887.451612903224,Synthetic - ML development,INGPL
2021-08-18,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,599.206129032258,10.699354838709676,12931.354838709678,Synthetic - ML development,INGPL
2021-08-19,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.8735483870968,10.68225806451613,12975.258064516129,Synthetic - ML development,INGPL
2021-08-20,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.5409677419354,10.66516129032258,13019.16129032258,Synthetic - ML development,INGPL
2021-08-21,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,598.2083870967741,10.648064516129033,13063.064516129032,Synthetic - ML development,INGPL
2021-08-22,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.8758064516129,10.630967741935484,13106.967741935485,Synthetic - ML development,INGPL
2021-08-23,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.5432258064516,10.613870967741937,13150.870967741936,Synthetic - ML development,INGPL
2021-08-24,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,597.2106451612902,10.596774193548388,13194.774193548386,Synthetic - ML development,INGPL
2021-08-25,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.878064516129,10.57967741935484,13238.67741935484,Synthetic - ML development,INGPL
2021-08-26,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.5454838709677,10.56258064516129,13282.58064516129,Synthetic - ML development,INGPL
2021-08-27,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,596.2129032258064,10.545483870967743,13326.483870967742,Synthetic - ML development,INGPL
2021-08-28,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.8803225806452,10.528387096774194,13370.387096774191,Synthetic - ML development,INGPL
2021-08-29,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.5477419354838,10.511290322580646,13414.290322580646,Synthetic - ML development,INGPL
2021-08-30,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,595.2151612903225,10.494193548387097,13458.193548387097,Synthetic - ML development,INGPL
2021-08-31,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.8825806451613,10.47709677419355,13502.09677419355,Synthetic - ML development,INGPL
2021-09-01,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.55,10.46,13546.0,Synthetic - ML development,INGPL
2021-09-02,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.3136666666667,10.463666666666668,13525.1,Synthetic - ML development,INGPL
2021-09-03,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,594.0773333333333,10.467333333333334,13504.2,Synthetic - ML development,INGPL
2021-09-04,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,593.841,10.471,13483.3,Synthetic - ML development,INGPL
2021-09-05,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,593.6046666666666,10.474666666666668,13462.4,Synthetic - ML development,INGPL
2021-09-06,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,593.3683333333333,10.478333333333332,13441.5,Synthetic - ML development,INGPL
2021-09-07,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,593.132,10.482,13420.6,Synthetic - ML development,INGPL
2021-09-08,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,592.8956666666667,10.485666666666669,13399.7,Synthetic - ML development,INGPL
2021-09-09,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,592.6593333333333,10.489333333333336,13378.8,Synthetic - ML development,INGPL
2021-09-10,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,592.423,10.493,13357.9,Synthetic - ML development,INGPL
2021-09-11,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,592.1866666666666,10.496666666666668,13337.0,Synthetic - ML development,INGPL
2021-09-12,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,591.9503333333333,10.500333333333334,13316.1,Synthetic - ML development,INGPL
2021-09-13,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,591.7139999999999,10.504,13295.2,Synthetic - ML development,INGPL
2021-09-14,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,591.4776666666667,10.507666666666667,13274.3,Synthetic - ML development,INGPL
2021-09-15,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,591.2413333333333,10.511333333333337,13253.4,Synthetic - ML development,INGPL
2021-09-16,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,591.005,10.515,13232.5,Synthetic - ML development,INGPL
2021-09-17,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,590.7686666666667,10.518666666666666,13211.6,Synthetic - ML development,INGPL
2021-09-18,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,590.5323333333333,10.522333333333334,13190.7,Synthetic - ML development,INGPL
2021-09-19,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,590.296,10.526,13169.8,Synthetic - ML development,INGPL
2021-09-20,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,590.0596666666667,10.529666666666667,13148.9,Synthetic - ML development,INGPL
2021-09-21,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,589.8233333333334,10.533333333333331,13128.0,Synthetic - ML development,INGPL
2021-09-22,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,589.587,10.537,13107.1,Synthetic - ML development,INGPL
2021-09-23,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,589.3506666666667,10.540666666666668,13086.2,Synthetic - ML development,INGPL
2021-09-24,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,589.1143333333333,10.544333333333334,13065.3,Synthetic - ML development,INGPL
2021-09-25,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,588.878,10.548,13044.4,Synthetic - ML development,INGPL
2021-09-26,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,588.6416666666667,10.551666666666668,13023.5,Synthetic - ML development,INGPL
2021-09-27,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,588.4053333333334,10.555333333333332,13002.6,Synthetic - ML development,INGPL
2021-09-28,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,588.169,10.559,12981.7,Synthetic - ML development,INGPL
2021-09-29,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,587.9326666666667,10.562666666666669,12960.8,Synthetic - ML development,INGPL
2021-09-30,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,587.6963333333333,10.566333333333334,12939.9,Synthetic - ML development,INGPL
2021-10-01,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,587.46,10.57,12919.0,Synthetic - ML development,INGPL
2021-10-02,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,587.2358064516129,10.602903225806452,12893.967741935485,Synthetic - ML development,INGPL
2021-10-03,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,587.0116129032258,10.635806451612904,12868.935483870968,Synthetic - ML development,INGPL
2021-10-04,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,586.7874193548388,10.668709677419356,12843.90322580645,Synthetic - ML development,INGPL
2021-10-05,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,586.5632258064517,10.701612903225806,12818.870967741936,Synthetic - ML development,INGPL
2021-10-06,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,586.3390322580645,10.734516129032258,12793.83870967742,Synthetic - ML development,INGPL
2021-10-07,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,586.1148387096774,10.76741935483871,12768.806451612903,Synthetic - ML development,INGPL
2021-10-08,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,585.8906451612903,10.800322580645162,12743.774193548386,Synthetic - ML development,INGPL
2021-10-09,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,585.6664516129033,10.833225806451614,12718.741935483871,Synthetic - ML development,INGPL
2021-10-10,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,585.4422580645162,10.866129032258064,12693.709677419354,Synthetic - ML development,INGPL
2021-10-11,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,585.2180645161291,10.899032258064516,12668.67741935484,Synthetic - ML development,INGPL
2021-10-12,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,584.9938709677419,10.931935483870967,12643.645161290322,Synthetic - ML development,INGPL
2021-10-13,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,584.7696774193548,10.96483870967742,12618.612903225809,Synthetic - ML development,INGPL
2021-10-14,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,584.5454838709678,10.997741935483871,12593.58064516129,Synthetic - ML development,INGPL
2021-10-15,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,584.3212903225807,11.030645161290323,12568.548387096776,Synthetic - ML development,INGPL
2021-10-16,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,584.0970967741936,11.063548387096777,12543.516129032258,Synthetic - ML development,INGPL
2021-10-17,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,583.8729032258065,11.096451612903223,12518.483870967742,Synthetic - ML development,INGPL
2021-10-18,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,583.6487096774193,11.129354838709675,12493.451612903224,Synthetic - ML development,INGPL
2021-10-19,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,583.4245161290322,11.162258064516127,12468.41935483871,Synthetic - ML development,INGPL
2021-10-20,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,583.2003225806452,11.19516129032258,12443.387096774191,Synthetic - ML development,INGPL
2021-10-21,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,582.9761290322581,11.228064516129033,12418.354838709678,Synthetic - ML development,INGPL
2021-10-22,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,582.751935483871,11.260967741935485,12393.32258064516,Synthetic - ML development,INGPL
2021-10-23,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,582.5277419354838,11.293870967741936,12368.290322580646,Synthetic - ML development,INGPL
2021-10-24,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,582.3035483870967,11.326774193548388,12343.258064516129,Synthetic - ML development,INGPL
2021-10-25,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,582.0793548387097,11.359677419354838,12318.225806451614,Synthetic - ML development,INGPL
2021-10-26,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,581.8551612903226,11.39258064516129,12293.193548387097,Synthetic - ML development,INGPL
2021-10-27,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,581.6309677419355,11.425483870967742,12268.16129032258,Synthetic - ML development,INGPL
2021-10-28,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,581.4067741935484,11.458387096774194,12243.129032258064,Synthetic - ML development,INGPL
2021-10-29,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,581.1825806451612,11.491290322580646,12218.09677419355,Synthetic - ML development,INGPL
2021-10-30,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.9583870967742,11.524193548387096,12193.064516129032,Synthetic - ML development,INGPL
2021-10-31,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.7341935483871,11.557096774193548,12168.032258064515,Synthetic - ML development,INGPL
2021-11-01,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.51,11.59,12143.0,Synthetic - ML development,INGPL
2021-11-02,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.4723333333334,11.589333333333332,12179.5,Synthetic - ML development,INGPL
2021-11-03,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.4346666666667,11.588666666666668,12216.0,Synthetic - ML development,INGPL
2021-11-04,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.3969999999999,11.588,12252.5,Synthetic - ML development,INGPL
2021-11-05,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.3593333333333,11.587333333333332,12289.0,Synthetic - ML development,INGPL
2021-11-06,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.3216666666667,11.586666666666666,12325.5,Synthetic - ML development,INGPL
2021-11-07,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.284,11.586,12362.0,Synthetic - ML development,INGPL
2021-11-08,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.2463333333333,11.585333333333333,12398.5,Synthetic - ML development,INGPL
2021-11-09,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.2086666666667,11.584666666666667,12435.0,Synthetic - ML development,INGPL
2021-11-10,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.171,11.584,12471.5,Synthetic - ML development,INGPL
2021-11-11,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.1333333333333,11.583333333333334,12508.0,Synthetic - ML development,INGPL
2021-11-12,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.0956666666666,11.582666666666666,12544.5,Synthetic - ML development,INGPL
2021-11-13,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.058,11.582,12581.0,Synthetic - ML development,INGPL
2021-11-14,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,580.0203333333334,11.581333333333331,12617.5,Synthetic - ML development,INGPL
2021-11-15,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,579.9826666666667,11.580666666666668,12654.0,Synthetic - ML development,INGPL
2021-11-16,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,579.9449999999999,11.58,12690.5,Synthetic - ML development,INGPL
2021-11-17,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,579.9073333333333,11.579333333333333,12727.0,Synthetic - ML development,INGPL
2021-11-18,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,579.8696666666667,11.578666666666669,12763.5,Synthetic - ML development,INGPL
2021-11-19,IDN_GOP_PAN,Indonesia,Gopalpur,Panamax,Coal,2350.0,579.832,11.578,12800.0,Synthetic - ML development,INGPL
